stop_id,avg_ons,avg_offs,stop_name,lat,lon,shelter,mode,stop_type,avg_daily_usage,has_shelter
S25850,0.20909090000000002,18.372725,JACKS RUN RD AT RAINBOW SHOPPING CTR ENTRANCE,40.3381,-79.8066,No Shelter,Bus,Bus Stop,18.5818159,false
X18555,2.85,0.095454545,VANADIUM RD AT BOWER HILL RD FS,40.3688,-80.0848,No Shelter,Bus,Bus Stop,2.945454545,false
E23560,13.020454999999998,2.65,FRIENDSHIP AVE AT PACIFIC AVE,40.4621,-79.9403,No Shelter,Bus,Bus Stop,15.670454999999999,false
N40810,1.590909,0.62954545,PARKER ST AT SOOSE RD,40.4942,-79.9629,No Shelter,Bus,Bus Stop,2.22045445,false
S47620,0.4340909,0.42954545,WARRINGTON AVE AT MONTOOTH ST,40.4206,-80.0061,No Shelter,Bus,Bus Stop,0.8636363499999999,false
W14570,5.9636365,1.6204545,MIDDLETOWN RD OPP MUTUAL ST,40.4502,-80.0654,No Shelter,Bus,Bus Stop,7.584091,false
W11681,0.3590909,2.1704545,LINDSAY RD AT GREENTREE RD,40.3862,-80.0843,No Shelter,Bus,Bus Stop,2.5295454,false
S13750,11.370454545454546,2.8113636363636347,CRAWFORD AVE AT MONTEREY ST,40.3628,-79.8522,No Shelter,Bus,Bus Stop,14.18181818181818,false
S70513,5.2022727272727245,0.09545454545454546,AGNEW RD AT PENN ST FS,40.3965,-79.9743,No Shelter,Bus,Bus Stop,5.29772727272727,false
S70020,199.679525,168.37046,S 18TH ST AT SARAH ST,40.4279,-79.9807,No Shelter,Bus,Bus Stop,368.049985,false
S70398,1.3909090909090902,0.19545454545454544,LEWIS RUN RD AT MON VALLEY SCHOOL DRVWY,40.3246,-79.9399,No Shelter,Bus,Bus Stop,1.5863636363636355,false
E29702,26.561365000000002,12.159091,HOMEWOOD AVE AT FINANCE ST (EAST BUSWAY),40.453,-79.8986,No Shelter,Bus,Bus Stop,38.720456,false
E40330,3.35,22.15909,MONTIER ST AT LAKETON RD,40.4489,-79.8675,No Shelter,Bus,Bus Stop,25.50909,false
E46880,9.8022725,0.43409090000000006,PENN CENTER BLVD AT BLDG #3,40.428,-79.8119,PAAC,Bus,Bus Stop with PAAC Shelter,10.2363634,true
N13970,2.3613635,2.909091,CENTER AVE AT OAKWOOD AVE,40.5143,-80.0242,No Shelter,Bus,Bus Stop,5.2704545,false
N12550,6.274999999999998,2.4159090909090906,BUTLER ST OPP CENTER ST,40.4953,-79.9456,No Shelter,Bus,Bus Stop,8.690909090909088,false
E70441,0.49772724999999995,0.0,UNIVERSAL RD AT POPLAR RIDGE RD,40.4636,-79.8167,No Shelter,Bus,Bus Stop,0.49772724999999995,false
N45340,0.0,0.431818181818182,PRESIDENTIAL DR AT MADISON (LEASE OFFICE),40.5835,-79.9988,No Shelter,Bus,Bus Stop,0.431818181818182,false
W14240,0.0,1.03409090909091,CORAOPOLIS RD AT DOROTHY ST,40.4831,-80.1072,No Shelter,Bus,Bus Stop,1.03409090909091,false
S16160,82.69545,15.5613625,E CARSON ST AT S 17TH ST,40.4289,-79.9819,No Shelter,Bus,Bus Stop,98.2568125,false
E23450,9.4477275,2.8113635,FRIENDSHIP AVE AT EVALINE ST,40.4622,-79.9415,No Shelter,Bus,Bus Stop,12.259091,false
E12230,6.9704545,64.65682000000001,BUTLER ST OPP 50TH ST (STANTON AVE),40.4779,-79.9561,City of Pittsburgh,Bus,Bus Stop with Non-PAAC Shelter,71.62727450000001,true
W25680,3.206818,5.0795455,WINDGAP AVE AT BELHURST AVE,40.4584,-80.079,No Shelter,Bus,Bus Stop,8.2863635,false
N14335,1.175,0.13863635,CENTER AVE OPP YALE AVE,40.5168,-80.0446,No Shelter,Bus,Bus Stop,1.3136363500000001,false
E32744,40.28409,6.72954545,JOHNSTON AVE AT GLENWOOD AVE,40.4065,-79.9396,No Shelter,Bus,Bus Stop,47.013635449999995,false
S70503,3.4386365,0.2409091,CUSTER AVE AT ST WENDELIN CHURCH,40.3933,-79.9743,No Shelter,Bus,Bus Stop,3.6795456,false
N43960,46.35682,3.709091,PERRYSVILLE AVE OPP FRANKLIN RD,40.4903,-80.0187,No Shelter,Bus,Bus Stop,50.065911,false
S46910,0.1886363636363635,3.2068181818181802,WALNUT ST AT 28TH AVE,40.3328,-79.8467,No Shelter,Bus,Bus Stop,3.3954545454545437,false
E44960,4.95,0.6727275,PARK HILL DR AT #2567,40.4566,-79.8718,No Shelter,Bus,Bus Stop,5.6227275,false
E70396,9.1454545,0.7431818,MOSSFIELD ST OPP AZURE ST FS,40.4721,-79.9345,No Shelter,Bus,Bus Stop,9.8886363,false
N33000,12.4363633,1.284090875,MCKNIGHT RD AT TOYOTA DEALERSHIP,40.5403,-80.0123,No Shelter,Bus,Bus Stop,13.720454175,false
S34400,0.025,2.02954545,MIFFLIN RD OPP #5419,40.3682,-79.9105,No Shelter,Bus,Bus Stop,2.05454545,false
E13460,18.738635000000002,36.338635000000004,CENTRE AVE AT EWART DR,40.4488,-79.9614,No Shelter,Bus,Bus Stop,55.077270000000006,false
E43780,0.0,0.0,OLD WILLIAM PENN HWY AT ROTH DR,40.4411,-79.7478,No Shelter,Bus,Bus Stop,0.0,false
E08840,14.677272727272705,0.35681818181818203,BRADDOCK AVE AT GREENDALE AVE FS,40.4288,-79.8917,No Shelter,Bus,Bus Stop,15.034090909090887,false
E20795,9.0704545,3.334091,FRANKSTOWN AVE AT LAWNDALE ST,40.4552,-79.8817,No Shelter,Bus,Bus Stop,12.404545500000001,false
N53750,0.5590909000000001,0.045454545,WESTERN AVE AT GALVESTON AVE,40.4519,-80.0167,No Shelter,Bus,Bus Stop,0.6045454450000001,false
E03900,2.556818,7.568182,ALLEQUIPPA ST OPP DARRAGH ST,40.4433,-79.9652,City of Pittsburgh,Bus,Bus Stop with Non-PAAC Shelter,10.125,true
N15910,0.565909090909091,9.81590909090909,CUMBERLAND RD AT LANCELOT DR,40.5722,-80.0224,No Shelter,Bus,Bus Stop,10.381818181818181,false
E36120,0.0,3.0613635,LINCOLN HWY AT 3RD ST,40.3794,-79.8072,No Shelter,Bus,Bus Stop,3.0613635,false
S25680,0.09318180000000001,0.96136365,IRVINE ST OPP MOBILE ST,40.4161,-79.9468,No Shelter,Bus,Bus Stop,1.05454545,false
N36950,0.44090910000000005,0.0,MT TROY RD OPP FORNOF LN,40.4784,-79.9863,No Shelter,Bus,Bus Stop,0.44090910000000005,false
E34730,0.9477273,0.0,LEECHBURG RD OPP RAILROAD ST,40.494,-79.7875,No Shelter,Bus,Bus Stop,0.9477273,false
S02170,1.970454545454545,1.079545454545455,5TH ST AT COCHRAN ST,40.3665,-79.8479,No Shelter,Bus,Bus Stop,3.05,false
S70320,0.143181818181818,2.629545454545455,HWY RT 885 OPP WALL RD FS,40.307,-79.9043,No Shelter,Bus,Bus Stop,2.772727272727273,false
W03640,1.356818,10.006817999999999,CHARTIERS AVE AT OLTMAN ST FS,40.4585,-80.0693,No Shelter,Bus,Bus Stop,11.363636,false
E70951,0.95,0.2659091,EAST HILLS DR AT CALISTOGA PL FS,40.4528,-79.8735,No Shelter,Bus,Bus Stop,1.2159091,false
S13670,2.4068181818181804,2.997727272727275,CRAWFORD AVE OPP 5TH ST,40.3646,-79.847,No Shelter,Bus,Bus Stop,5.404545454545455,false
S48690,0.575,5.1204545,WHITAKER ST AT OAK ST,40.3963,-79.8838,No Shelter,Bus,Bus Stop,5.6954545,false
N06565,3.195454545454545,0.868181818181818,BABCOCK BLVD AT MCCANDLESS CROSSING,40.5694,-80.0164,No Shelter,Bus,Bus Stop,4.063636363636363,false
N12780,45.170454545454504,2.3681818181818204,CALIFORNIA AVE AT ELIZABETH AVE FS,40.4992,-80.0635,No Shelter,Bus,Bus Stop,47.53863636363632,false
E32500,12.620455,3.4818181,JANCEY ST AT WELLESLEY AVE,40.4762,-79.9308,No Shelter,Bus,Bus Stop,16.102273099999998,false
E41080,0.07272727500000001,0.2431818,MURRAY AVE AT AYLESBORO AVE,40.4398,-79.9231,No Shelter,Bus,Bus Stop,0.315909075,false
W20150,1.8000000000000025,10.634090909090904,E RAILROAD ST AT 1ST ST FS,40.3933,-80.0877,Lamar,Bus,Bus Stop with Non-PAAC Shelter,12.434090909090907,true
E70273,18.875,10.879545499999999,ALLEQUIPPA ST AT SR RESIDENCE (TERRACE),40.4406,-79.9688,No Shelter,Bus,Bus Stop,29.7545455,false
E70885,12.620455,4.925,4TH ST AT HAWKINS AVE,40.4093,-79.8669,No Shelter,Bus,Bus Stop,17.545455,false
E70875,1.6113636500000001,0.7159091,GREENSBURG PIKE AT KLINE AVE,40.3977,-79.821,No Shelter,Bus,Bus Stop,2.32727275,false
X06770,0.4840909,0.28863635,GILKESON RD AT WASHINGTON RD FS,40.3557,-80.0512,No Shelter,Bus,Bus Stop,0.77272725,false
S13440,3.5772725000000003,1.1954544999999999,CONNISTON AVE AT BANDI AVE,40.4093,-79.9994,No Shelter,Bus,Bus Stop,4.772727,false
N71344,3.0,0.1818182,MARSHALL AVE AT SORREL ST,40.4641,-80.0282,No Shelter,Bus,Bus Stop,3.1818182,false
E41175,68.129545,8.106818,MURRAY AVE AT FORBES AVE FS,40.4384,-79.923,City of Pittsburgh,Bus,Bus Stop with Non-PAAC Shelter,76.236363,true
E70228,59.597722999999995,47.479546400000004,LAYOVER BRUSHTON TERMINAL,40.4499,-79.8917,No Shelter,Bus,Bus Stop,107.0772694,false
S70641,0.025,1.78409090909091,NORMAN ST AT GRANT AVE,40.3717,-79.8526,No Shelter,Bus,Bus Stop,1.80909090909091,false
N45830,4.2477275,0.07045454500000001,RIALTO ST OPP TOURS ST,40.4666,-79.9824,No Shelter,Bus,Bus Stop,4.3181820449999995,false
N43430,6.8,84.638635,PERRYSVILLE AVE AT EAST ST,40.4893,-80.0182,No Shelter,Bus,Bus Stop,91.43863499999999,false
N14730,9.4295455,0.2590909,N CHARLES ST OPP KENN AVE,40.4682,-80.0156,No Shelter,Bus,Bus Stop,9.6886364,false
E29040,21.756819999999998,0.1431818,HIGHLAND AVE AT JACKSON ST,40.4712,-79.9204,No Shelter,Bus,Bus Stop,21.9000018,false
E35030,8.468181999999999,48.94091,LIBERTY AVE AT 29TH ST,40.4575,-79.9733,No Shelter,Bus,Bus Stop,57.409092,false
E30460,0.220454545,19.272725,HWY RT 286 AT SANDUNE DR,40.4634,-79.7055,No Shelter,Bus,Bus Stop,19.493179545,false
S02820,25.1090895,52.17500150000001,8TH AVE AT LIBRARY PL,40.409,-79.9034,No Shelter,Bus,Bus Stop,77.284091,false
N16662,1.0113636363636378,2.647727272727275,DUNCAN AVE AT ROYAL MANOR CT #1,40.5661,-80.0016,No Shelter,Bus,Bus Stop,3.6590909090909127,false
E38350,3.663636363636366,10.20909090909091,MALL BLVD OPP K-MART,40.4319,-79.7912,No Shelter,Bus,Bus Stop,13.872727272727277,false
E20330,17.486365,5.0454545,FRANKSTOWN AVE AT BRADDOCK AVE,40.4559,-79.8896,No Shelter,Bus,Bus Stop,22.531819499999997,false
N14510,0.82272725,2.3886364999999996,N CHARLES ST AT CROSS ST,40.4652,-80.0206,No Shelter,Bus,Bus Stop,3.2113637499999994,false
N42120,0.41136365,1.2613634999999999,PERRY HWY AT CEMETERY LN,40.5032,-80.0249,No Shelter,Bus,Bus Stop,1.6727271499999998,false
N45300,0.0,0.0,PRESIDENTIAL DR OPP JEFFERSON,40.5846,-79.9996,No Shelter,Bus,Bus Stop,0.0,false
X02310,5.134091,0.7204545499999999,BOWER HILL RD AT ROCKHILL RD,40.3666,-80.0864,No Shelter,Bus,Bus Stop,5.854545549999999,false
E35300,22.997726,4.5977274999999995,LIBERTY AVE AT GROSS ST,40.4595,-79.9451,No Shelter,Bus,Bus Stop,27.595453499999998,false
E44550,1.799999999999998,0.0,OLD WILLIAM PENN HWY OPP WILLIAMSBURG DR,40.4414,-79.7536,No Shelter,Bus,Bus Stop,1.799999999999998,false
E59050,0.047727275,1.5977275,WILLIAM PENN HWY OPP ELLIOTT RD,40.4341,-79.7327,No Shelter,Bus,Bus Stop,1.645454775,false
W14495,0.23181820000000003,2.481818,MIDDLETOWN RD AT WYNETTE ST,40.4512,-80.0679,No Shelter,Bus,Bus Stop,2.7136362000000003,false
W00810,9.690909,6.865909,ALLENDALE ST AT CHARTIERS AVE,40.4541,-80.0597,No Shelter,Bus,Bus Stop,16.556818,false
N71337,11.82272727272725,3.602272727272725,EVERGREEN AVE AT KLOPFER ST,40.4856,-79.9724,No Shelter,Bus,Bus Stop,15.424999999999974,false
E46360,3.9840907000000003,30.159090799999998,PENN AVE AT PRINCETON BLVD,40.4405,-79.8719,No Shelter,Bus,Bus Stop,34.1431815,false
N53500,260.734075,83.46817800000001,WATERWORKS MALL AT GIANT EAGLE,40.4877,-79.894,PAAC,Bus,Bus Stop with PAAC Shelter,344.20225300000004,true
E46080,16.5136365,5.47499975,PENN AVE AT HOMEWOOD AVE,40.4491,-79.901,No Shelter,Bus,Bus Stop,21.98863625,false
W02735,21.790909999999997,3.5204545,BROADWAY AVE AT CHARLES ST,40.4704,-80.0708,No Shelter,Bus,Bus Stop,25.311364499999996,false
W08034,2.479545454545455,0.40681818181818197,GREENTREE RD AT BANBURY LN,40.4064,-80.0529,No Shelter,Bus,Bus Stop,2.8863636363636367,false
N37080,0.0,0.0,MT TROY RD AT #3467,40.4877,-79.992,No Shelter,Bus,Bus Stop,0.0,false
X06890,8.3227275,0.13863635,GRANDVIEW AVE AT COHASSETT ST,40.4379,-80.0183,No Shelter,Bus,Bus Stop,8.46136385,false
S11285,0.0,0.2636363636363635,CURRY RD AT OLYMPIC RD,40.3404,-79.991,No Shelter,Bus,Bus Stop,0.2636363636363635,false
N50580,0.3318182,2.9454545,SPRING GARDEN AVE OPP SPRING GARDEN LOOP,40.4666,-79.9852,No Shelter,Bus,Bus Stop,3.2772726999999997,false
E70087,7.240909,0.33636365,ALLEGHENY AVE AT ARCHIE ST NS,40.524,-79.8419,No Shelter,Bus,Bus Stop,7.57727265,false
W22120,7.890909,1.77045435,STEUBENVILLE PIKE AT CAMPBELLS RUN RD FS,40.4482,-80.1571,No Shelter,Bus,Bus Stop,9.66136335,false
N14455,0.0,0.0,CHAPIN ST AT #354,40.4898,-80.0048,No Shelter,Bus,Bus Stop,0.0,false
E70760,0.6159091000000001,0.0,BUTLER ST AT JANCEY ST (STEPS),40.4888,-79.9243,No Shelter,Bus,Bus Stop,0.6159091000000001,false
W17130,0.8704545499999999,10.0977275,NOBLESTOWN RD AT #2212,40.4302,-80.0535,No Shelter,Bus,Bus Stop,10.96818205,false
X12683,0.025,0.0,OXFORD DR AT THOMAS MORE MANOR,40.3434,-80.052,No Shelter,Bus,Bus Stop,0.025,false
X70066,2.4772724999999998,0.022727275,COCHRAN RD AT ARDEN RD,40.3878,-80.0553,No Shelter,Bus,Bus Stop,2.4999997749999996,false
S13872,4.1909089999999996,1.881818,CURRY HOLLOW RD OPP ARBOR LN,40.3367,-79.9713,No Shelter,Bus,Bus Stop,6.0727269999999995,false
E70887,0.6090909,0.9886363499999999,HAZELWOOD AVE AT GREENFIELD AVE,40.4198,-79.929,No Shelter,Bus,Bus Stop,1.59772725,false
S48470,0.19772727499999998,0.85227275,WEST ST AT HOMESTEAD HEALTH CENTER,40.3997,-79.9048,No Shelter,Bus,Bus Stop,1.0500000250000001,false
N14900,2.9295455,1.034091,CHATEAU ST AT PENNSYLVANIA AVE,40.4535,-80.0282,No Shelter,Bus,Bus Stop,3.9636365000000002,false
E70342,0.0,0.82954545,UNIVERSAL RD OPP DEERFIELD DR,40.4669,-79.7987,No Shelter,Bus,Bus Stop,0.82954545,false
N47170,0.0,0.5613636363636365,SAMPLE RD AT RINGEISEN RD,40.5718,-79.9985,No Shelter,Bus,Bus Stop,0.5613636363636365,false
W18190,2.856818,0.82272725,NOBLESTOWN RD OPP #2212,40.4298,-80.0535,No Shelter,Bus,Bus Stop,3.6795452500000003,false
N49470,0.44090910000000005,13.66818,SHADELAND AVE AT DAVIS AVE,40.4815,-80.0348,No Shelter,Bus,Bus Stop,14.1090891,false
E15490,1.8181818181818201,0.6840909090909091,COREY AVE AT CENTER ST,40.4061,-79.8663,No Shelter,Bus,Bus Stop,2.502272727272729,false
E38715,2.4681819999999997,7.856818,MAPLE AVE AT JAMES ST,40.408,-79.8187,No Shelter,Bus,Bus Stop,10.325,false
N31660,10.4545455,10.190909,MAIN ST OPP 13TH ST FS,40.4943,-79.9294,PAAC,Bus,Bus Stop with PAAC Shelter,20.6454545,true
S34320,1.856818,29.754545,MIFFLIN RD OPP INTERBORO AVE,40.3698,-79.9132,No Shelter,Bus,Bus Stop,31.611363,false
E03290,0.8431818,4.8295455,ALGER ST AT WINTERBURN AVE,40.4271,-79.9396,No Shelter,Bus,Bus Stop,5.6727273,false
TP7106,16.7727272727273,23.5454545454545,LAYOVER AIRPORT TERMINUS (NO S,40.4962,-80.2589,No Shelter,Bus,Bus Stop,40.3181818181818,false
N12975,1.01363635,5.2022725,CALIFORNIA AVE AT #3228,40.4739,-80.0385,No Shelter,Bus,Bus Stop,6.21590885,false
E40310,2.84318195,8.770454999999998,MONTIER ST AT LABELLE AVE,40.4466,-79.8705,No Shelter,Bus,Bus Stop,11.613636949999998,false
N71257,1.272727272727275,0.12045454545454545,FERGUSON RD AT THOMPSON RUN RD FS,40.5657,-79.9983,No Shelter,Bus,Bus Stop,1.3931818181818203,false
S70337,1.33181818181818,1.0,MONONGAHELA AVE AT 2ND ST,40.3325,-79.8918,No Shelter,Bus,Bus Stop,2.3318181818181802,false
E01700,88.061363,47.75454515,FIFTH AVE AT STEVENSON ST,40.4386,-79.9862,City of Pittsburgh,Bus,Bus Stop with Non-PAAC Shelter,135.81590814999998,true
E60110,12.53409090909091,5.45681818181818,YOST BLVD AT BRINTON RD FS,40.4123,-79.8564,No Shelter,Bus,Bus Stop,17.990909090909092,false
S09200,99.34545499999999,58.927274999999995,BROWNSVILLE RD AT WALNUT ST FS,40.416,-79.9871,No Shelter,Bus,Bus Stop,158.27272999999997,false
E55780,0.42272725,2.618182,VERONA RD OPP MAPLE AVE,40.4798,-79.8394,No Shelter,Bus,Bus Stop,3.04090925,false
W70060,13.26818181818182,1.0909090909090913,WEST BUSWAY AT BELL STATION B,40.4156,-80.0829,No Shelter,Busway,Busway Station,14.359090909090911,false
E02990,2.27954525,0.022727275,AIRBRAKE AVE AT 7TH ST,40.4018,-79.8195,No Shelter,Bus,Bus Stop,2.302272525,false
E34050,0.43181820000000004,15.911365,LAKETON RD OPP DOUGLAS PLAZA APTS,40.4546,-79.8584,No Shelter,Bus,Bus Stop,16.3431832,false
N37120,1.190909,0.025,MT TROY RD AT BAUN RD,40.4815,-79.9892,No Shelter,Bus,Bus Stop,1.215909,false
S70334,24.315909090909102,5.154545454545455,MONONGAHELA AVE AT 6TH ST,40.3259,-79.8924,No Shelter,Bus,Bus Stop,29.470454545454558,false
E07600,3.7272724999999998,1.7295455,BIGELOW BLVD AT FINLAND ST,40.4581,-79.9604,No Shelter,Bus,Bus Stop,5.456818,false
E11790,33.41364,4.715909275,BUTLER ST AT 54TH ST,40.4829,-79.9511,No Shelter,Bus,Bus Stop,38.129549275,false
N20560,0.0,0.3295454545454545,FREEPORT RD AT ALABAMA AVE,40.6163,-79.7366,No Shelter,Bus,Bus Stop,0.3295454545454545,false
N43350,66.775,18.836365,PERRYSVILLE AVE AT BURGESS ST,40.4677,-80.0099,No Shelter,Bus,Bus Stop,85.611365,false
E39310,2.825,21.736365,MILLVALE AVE AT CYPRESS ST,40.4586,-79.9472,No Shelter,Bus,Bus Stop,24.561365,false
S49510,2.9340909090909104,2.8454545454545457,W 5TH AVE OPP WINDSOR ST,40.3486,-79.8776,No Shelter,Bus,Bus Stop,5.779545454545456,false
W03970,2.556818,12.590910000000001,CHARTIERS AVE OPP MUNICIPAL ST,40.4522,-80.0527,No Shelter,Bus,Bus Stop,15.147728,false
N12520,36.422727272727286,34.19772727272728,BUTLER ST AT FREEPORT ST,40.4964,-79.9442,No Shelter,Bus,Bus Stop,70.62045454545456,false
P02130,0.047727275,28.502275,GRANT ST AT US STEEL STOP B,40.4417,-79.9952,No Shelter,Bus,Bus Stop,28.550002275,false
E52720,0.45,5.631818,STANTON AVE AT JANCEY ST,40.474,-79.9314,No Shelter,Bus,Bus Stop,6.081818,false
E70411,13.088635,7.4386365,CRAIG ST OPP BAUM BLVD FS (MOOREHEAD TOWER),40.4537,-79.9532,No Shelter,Bus,Bus Stop,20.5272715,false
E70751,5.015909,2.9022725,SILVERTON ST AT EVERTON ST,40.4629,-79.8918,No Shelter,Bus,Bus Stop,7.918181499999999,false
N38340,38.8340915,31.249997999999998,NORTH AVE AT ARCH ST,40.4552,-80.0085,No Shelter,Bus,Bus Stop,70.0840895,false
N71274,0.022727275,0.5568182,ALPHA DR AT PRINT TECH DRVWY,40.4932,-79.8708,No Shelter,Bus,Bus Stop,0.5795454750000001,false
S02550,69.1204545454545,82.57954545454545,8TH AVE AT AMITY ST,40.4072,-79.9108,No Shelter,Bus,Bus Stop,151.69999999999996,false
N45810,4.6522725,24.995455,RHINE ST OPP YETTA AVE,40.4636,-79.9915,No Shelter,Bus,Bus Stop,29.6477275,false
E70893,0.120454545,1.1727275000000001,ROBINSON BLVD AT W'BURG-PENN JOINT WATER AUTHOR,40.4576,-79.8644,No Shelter,Bus,Bus Stop,1.2931820450000002,false
W04670,1.7931818181818202,0.0,CLEVER RD OPP PITCHFORK LN,40.465,-80.1095,No Shelter,Bus,Bus Stop,1.7931818181818202,false
E44770,0.143181818181818,4.770454545454545,OXFORD DR AT RACQUET CLUB APTS,40.4313,-79.7876,No Shelter,Bus,Bus Stop,4.913636363636362,false
E39360,1.7977275000000001,14.213635,MILLVALE AVE AT YEW ST,40.4578,-79.9474,No Shelter,Bus,Bus Stop,16.0113625,false
N40440,27.027274499999997,28.875000500000002,OLD FREEPORT RD AT FREEPORT RD (TERM),40.4901,-79.87,No Shelter,Bus,Bus Stop,55.902275,false
S47200,0.0,0.220454545,WALNUT ST AT GRANT ST,40.3199,-79.8353,No Shelter,Bus,Bus Stop,0.220454545,false
N14980,13.372724999999999,2.3295455,CHESTNUT ST AT PROGRESS ST,40.4533,-79.9929,No Shelter,Bus,Bus Stop,15.7022705,false
S70640,4.447727272727275,4.597727272727274,KENNEDY AVE AT AURILES ST,40.3703,-79.8527,No Shelter,Bus,Bus Stop,9.04545454545455,false
N15640,0.7818182,0.1,CORBET ST AT 6TH AVE,40.6031,-79.7526,No Shelter,Bus,Bus Stop,0.8818182,false
S70534,3.0022725,7.5272725000000005,CHURCHVIEW AVE AT SANKEY AVE,40.3854,-79.9766,No Shelter,Bus,Bus Stop,10.529545,false
N71309,0.2659091,0.095454545,SEAVEY RD OPP ELBE DR NS,40.4914,-79.9698,No Shelter,Bus,Bus Stop,0.361363645,false
E15520,1.08181818181818,1.6522727272727251,COREY AVE AT MILLS AVE,40.4052,-79.8674,No Shelter,Bus,Bus Stop,2.734090909090905,false
E26560,1.5431819999999998,7.915909,HAMILTON AVE AT LANG AVE,40.4551,-79.8998,No Shelter,Bus,Bus Stop,9.459091,false
E51350,2.0931819999999997,3.2772725,SHADY AVE AT HASTINGS ST,40.4456,-79.921,No Shelter,Bus,Bus Stop,5.370454499999999,false
P02860,917.9840750000001,517.3136453500001,PENN AVE AT 7TH ST,40.4433,-80.0001,No Shelter,Bus,Bus Stop,1435.2977203500002,false
N36540,0.022727275,1.4727272500000002,MT ROYAL BLVD OPP HARTLE RD,40.5413,-79.9723,No Shelter,Bus,Bus Stop,1.4954545250000002,false
W24600,2.109090909090911,0.5977272727272726,WASHINGTON PIKE AT ANDERSON EQUIPMENT,40.3645,-80.1092,No Shelter,Bus,Bus Stop,2.706818181818184,false
S23030,0.0,0.0,HOMEVILLE RD AT MUNICIPAL RD,40.3738,-79.8739,No Shelter,Bus,Bus Stop,0.0,false
E03000,0.27272725,1.2954545499999999,AIRBRAKE AVE OPP 7TH ST,40.4017,-79.8195,No Shelter,Bus,Bus Stop,1.5681817999999998,false
N70106,0.12045454545454545,0.04772727272727275,FREEPORT RD OPP OAK MANOR DR (YMCA ENTRANCE),40.6512,-79.7084,No Shelter,Bus,Bus Stop,0.1681818181818182,false
N28180,0.0,1.0818180000000002,IVORY AVE AT PEACHTREE WAY,40.4967,-80.0146,No Shelter,Bus,Bus Stop,1.0818180000000002,false
S47180,1.0545454545454545,0.38636363636363646,WALNUT ST AT EDEN PARK BLVD FS,40.3278,-79.8404,No Shelter,Bus,Bus Stop,1.440909090909091,false
E70738,1.7590909090909101,5.94090909090909,ALPHA DR E AT FREEPORT RD FS,40.5394,-79.8306,No Shelter,Bus,Bus Stop,7.699999999999999,false
E49600,0.83636365,1.381818,SALTSBURG RD AT ASTER ST,40.4839,-79.8148,No Shelter,Bus,Bus Stop,2.21818165,false
E55135,0.52727275,0.022727275,UNIVERSAL RD AT STOTLER RD,40.4608,-79.8046,No Shelter,Bus,Bus Stop,0.550000025,false
W24400,21.67272727272729,0.3340909090909092,WASHINGTON AVE AT STATION ST NS,40.3581,-80.1124,Lamar,Bus,Bus Stop with Non-PAAC Shelter,22.0068181818182,true
E55303,3.831818,5.109091,HIGHLAND DR OPP JOB CORPS DR,40.4782,-79.899,City of Pittsburgh,Bus,Bus Stop with Non-PAAC Shelter,8.940909000000001,true
E34275,5.7181820000000005,3.943182,LARIMER AVE AT AUBURN ST,40.4638,-79.9169,No Shelter,Bus,Bus Stop,9.661364,false
E50180,0.5568182,3.306818,SALTSBURG RD AT STOTLER RD,40.483,-79.8098,No Shelter,Bus,Bus Stop,3.8636361999999997,false
N45360,0.0,0.0,PRESIDENTIAL DR AT COOLIDGE,40.5824,-79.9969,No Shelter,Bus,Bus Stop,0.0,false
E19740,2.0568182,11.1886365,FORBES AVE AT SCHENLEY DR (GOLF COURSE),40.438,-79.9334,No Shelter,Bus,Bus Stop,13.2454547,false
E17290,148.74318499999998,43.85909224500001,EAST BUSWAY AT HAY ST RAMP OUTBOUND SHELTER,40.4428,-79.887,PAAC,Busway,Busway Stop with PAAC Shelter,192.60227724499998,true
W10615,0.68863635,2.340909,ISLAND AVE OPP #1179,40.4795,-80.0676,No Shelter,Bus,Bus Stop,3.02954535,false
E70847,0.7363636499999999,0.25,HAZELWOOD AVE OPP EMAHLEA ST,40.4179,-79.9367,No Shelter,Bus,Bus Stop,0.9863636499999999,false
S34150,3.7477272499999996,0.6568182,MIFFLIN RD AT MCBRIDE AVE NS,40.3692,-79.9103,No Shelter,Bus,Bus Stop,4.40454545,false
E32299,0.32727275,0.5954545499999999,JAMES ST AT #530,40.4108,-79.8188,No Shelter,Bus,Bus Stop,0.9227272999999999,false
S23760,5.813636363636363,50.949999999999996,HWY RT 51 AT GRACE ST,40.344,-79.9717,No Shelter,Bus,Bus Stop,56.76363636363636,false
S08480,25.2159090909091,5.8704545454545425,BROWNSVILLE RD AT E GARDEN RD,40.3778,-79.9754,No Shelter,Bus,Bus Stop,31.086363636363643,false
E19750,9.5749995,8.918182,FORBES AVE AT SENECA ST,40.4372,-79.9761,No Shelter,Bus,Bus Stop,18.4931815,false
E03150,0.9,1.522727295,AIRBRAKE AVE OPP 3RD ST,40.3999,-79.8161,No Shelter,Bus,Bus Stop,2.422727295,false
N10810,73.913635,24.088635,BRIGHTON RD AT WOODS RUN AVE,40.4766,-80.0318,No Shelter,Bus,Bus Stop,98.00227,false
E41800,21.193182,111.80909,NEGLEY AVE AT FRIENDSHIP AVE,40.4606,-79.9324,No Shelter,Bus,Bus Stop,133.002272,false
