stop_id,stop_name,mode,stop_type,avg_daily_usage,avg_ons,avg_offs,lat,lon
W24330,WASHINGTON AVE AT PRESTLEY RD,Bus,Bus Stop,2.377272727272727,0.4590909090909092,1.918181818181818,40.3627,-80.1105
N70011,NORTH HILLS VILLAGE AT BEST BUY,Bus,Bus Stop,2.3681815,0.8863635,1.481818,40.5237,-80.0066
E10390,BRINTON RD OPP FAIRFAX RD,Bus,Bus Stop,2.36590909090909,0.3,2.06590909090909,40.4215,-79.8613
E48520,REYNOLDS ST AT MURTLAND ST,Bus,Bus Stop,2.3636365450000003,0.295454545,2.068182,40.448,-79.9079
N71333,CENTER AVE AT VISTA ST,Bus,Bus Stop,2.363636363636365,0.025,2.338636363636365,40.5116,-80.0906
E10400,WOLFE AVE AT GENERAL BRADDOCK DR NS,Bus,Bus Stop,2.36363615,2.0022725,0.36136365000000004,40.4104,-79.8508
N42210,PERRY HWY AT CONNIE DR,Bus,Bus Stop,2.36136365,1.4931818,0.86818185,40.4965,-80.02
S70455,OLD ELIZABETH RD AT BLUEMONT DR,Bus,Bus Stop,2.36136355,2.215909,0.14545455000000002,40.3473,-79.9371
E04540,ATLANTIC AVE AT KINCAID ST,Bus,Bus Stop,2.3590909,1.825,0.5340909,40.4666,-79.938
W24610,WASHINGTON PIKE AT BERAM AVE FS,Bus,Bus Stop,2.356818181818182,2.168181818181818,0.18863636363636374,40.3689,-80.1019
S70542,CHURCHVIEW AVE AT CATHELL RD NS,Bus,Bus Stop,2.35681818181818,0.0,2.35681818181818,40.3845,-79.9497
N43740,PERRYSVILLE AVE AT #1749,Bus,Bus Stop,2.349999995,1.845454545,0.5045454500000001,40.46,-80.0117
S21470,GREENSPRINGS AVE AT ROBERTA DR,Bus,Bus Stop,2.3477275,0.0,2.3477275,40.386,-79.8803
X15270,REPUBLIC ST AT RUTLEDGE ST,Bus,Bus Stop,2.343182045,0.120454545,2.2227275,40.4404,-80.0252
E10290,WOLFE AVE AT TURNER DR,Bus,Bus Stop,2.3431818,2.15,0.19318180000000001,40.4077,-79.8491
N36200,MT ROYAL BLVD AT SCOTT AVE,Bus,Bus Stop,2.33863645,2.084091,0.25454545,40.5392,-79.9723
E53150,STANTON AVE OPP STEPS FS,Bus,Bus Stop,2.3318182499999995,1.7340909999999998,0.5977272499999999,40.4778,-79.9477
S70337,MONONGAHELA AVE AT 2ND ST,Bus,Bus Stop,2.3318181818181802,1.33181818181818,1.0,40.3325,-79.8918
E70875,GREENSBURG PIKE AT KLINE AVE,Bus,Bus Stop,2.32727275,1.6113636500000001,0.7159091,40.3977,-79.821
W70133,MCCOY RD AT N VIREO DR,Bus,Bus Stop,2.327272727272728,0.04772727272727275,2.279545454545455,40.4776,-80.0953
E48510,REYNOLDS ST AT MURTLAND ST,Bus,Bus Stop,2.3249997749999998,2.3022725,0.022727275,40.448,-79.9077
S27870,LEBANON CHURCH RD AT COUNTY AIRPORT ENTRANCE,Bus,Bus Stop,2.3227275,0.4,1.9227275,40.3504,-79.9268
S70504,CUSTER AVE AT MARY ST,Bus,Bus Stop,2.3227272727272745,2.2977272727272746,0.025,40.3936,-79.9727
E70439,SALTSBURG RD AT PIERSON RUN RD FS,Bus,Bus Stop,2.3204547499999997,1.96136385,0.3590909,40.4771,-79.7597
S27340,KENNEDY AVE OPP DELL ST,Bus,Bus Stop,2.320454545454543,0.19545454545454544,2.124999999999998,40.3664,-79.8573
E70381,LEECHBURG RD OPP CLOVERLEAF RD,Bus,Bus Stop,2.31590892,0.19318182,2.1227271,40.487,-79.8089
E58410,WILLIAM PENN HWY AT ELLIOTT RD,Bus,Bus Stop,2.3136363636363653,2.26818181818182,0.04545454545454545,40.434,-79.7323
W18250,NOBLESTOWN RD OPP PACE DR,Bus,Bus Stop,2.3113638,0.1181818,2.193182,40.4249,-80.0657
E70880,GREENSBURG PIKE AT CENTRAL AVE FS,Bus,Bus Stop,2.30909095,0.47954545000000004,1.8295455,40.3928,-79.8192
N71313,BROAD ST AT BANK ST FS,Bus,Bus Stop,2.304545545,0.24545454500000002,2.059091,40.5371,-80.184
S34280,MIFFLIN RD AT #669,Bus,Bus Stop,2.3045452749999997,0.247727275,2.056818,40.3819,-79.9285
E02990,AIRBRAKE AVE AT 7TH ST,Bus,Bus Stop,2.302272525,2.27954525,0.022727275,40.4018,-79.8195
S70375,STATE ST AT DIVISION AVE,Bus,Bus Stop,2.295454545454545,1.5,0.795454545454545,40.3069,-79.8865
N15698,CORPORATE DR OPP #5700,Bus,Bus Stop,2.286363636363638,0.04772727272727275,2.238636363636365,40.5635,-80.023
N40120,OHIO RIVER BLVD OPP DICKSON AVE,Bus,Bus Stop,2.2863636363636366,1.534090909090909,0.7522727272727275,40.5036,-80.0812
S10470,BUTTERMILK HOLLOW RD AT REMNANT WORLD,Bus,Bus Stop,2.28636347,0.41818182,1.8681816500000001,40.3553,-79.9129
S50255,WORTHINGTON AVE OPP PETERSON DR,Bus,Bus Stop,2.28409090909091,2.28409090909091,0.0,40.2939,-79.9032
E52910,STANTON AVE AT STEPS,Bus,Bus Stop,2.2840909,0.33409089999999997,1.95,40.4778,-79.9476
N36550,MT ROYAL BLVD AT GLENSHAW AVE,Bus,Bus Stop,2.2750000999999997,0.7227272499999999,1.55227285,40.5228,-79.9602
N50400,SPRING GARDEN AVE AT LAGER ST,Bus,Bus Stop,2.275,0.0,2.275,40.464,-79.9859
E17780,EDGEWOOD TOWNE CENTRE AT LAUNDRY ROOM,Bus,Bus Stop,2.2727272727272707,0.8045454545454545,1.468181818181816,40.4279,-79.8873
W02450,BROADHEAD-FORDING RD AT VILLAGE RD #2,Bus,Bus Stop,2.27272715,1.8363635,0.43636365,40.4497,-80.0807
W09620,HWY RT 51 AT EDGETOWN APTS,Bus,Bus Stop,2.27045454545455,1.122727272727275,1.1477272727272751,40.5,-80.1121
E05230,BEACON ST AT MURRAY AVE FS,Bus,Bus Stop,2.2659092000000003,0.2568182,2.009091,40.4348,-79.9221
E57990,WILNER DR AT #2278,Bus,Bus Stop,2.2659091,0.4659091,1.8,40.4544,-79.8697
S46970,WALNUT ST OPP 33RD AVE,Bus,Bus Stop,2.2659090909090898,0.025,2.24090909090909,40.33,-79.8422
N20200,FOREST AVE OPP #550,Bus,Bus Stop,2.2659090909090884,1.6022727272727249,0.6636363636363635,40.5009,-80.0543
N52550,TROY HILL RD AT CHESTNUT ST,Bus,Bus Stop,2.2636364,1.3545455,0.9090909,40.4555,-79.9944
E70017,LINDEN AVE AT CABLE AVE,Bus,Bus Stop,2.263636363636366,1.672727272727275,0.5909090909090908,40.3998,-79.8356
S24015,HWY RT 51 AT PETERS CREEK RD,Bus,Bus Stop,2.2613636363636367,0.9363636363636365,1.325,40.2923,-79.9154
S23625,HWY RT 51 AT COAL VALLEY RD,Bus,Bus Stop,2.2613636363636354,1.84090909090909,0.42045454545454547,40.3131,-79.9385
E27520,HAWKINS AVE AT #509,Bus,Bus Stop,2.25909105,1.7886365,0.47045454999999997,40.4083,-79.8655
N08810,BEAVER ST OPP OAK DR,Bus,Bus Stop,2.2590909090909115,1.9977272727272752,0.26136363636363646,40.5625,-80.2041
N20530,FREEPORT RD AT 3RD ST,Bus,Bus Stop,2.2590909090909093,2.188636363636364,0.07045454545454545,40.577,-79.7784
N71277,GAMMA DR AT COMFORT INN DRVWY,Bus,Bus Stop,2.25909068,2.09318159,0.16590908999999998,40.501,-79.861
W01860,BERRY ST AT WINDGAP AVE,Bus,Bus Stop,2.25681825,0.42272725,1.834091,40.4479,-80.0684
N22130,FREEPORT RD OPP 3RD ST,Bus,Bus Stop,2.2568181818181823,0.24545454545454543,2.0113636363636367,40.5769,-79.7783
W23187,SWALLOW HILL RD AT HOPE HOLLOW RD,Bus,Bus Stop,2.250000045,0.570454545,1.6795455000000001,40.3912,-80.0742
S70525,CLOVERFIELD DR AT EDWARD DR,Bus,Bus Stop,2.25,0.45,1.8,40.3949,-79.9664
E70331,UPLAND ST AT APPLE ST,Bus,Bus Stop,2.2499998999999997,1.590909,0.6590909,40.4619,-79.8937
E25960,GROVE RD AT CHASKE ST,Bus,Bus Stop,2.24999985,1.7022726,0.54772725,40.4748,-79.8715
N45080,PITTVIEW AVE AT TEUTONIA ST,Bus,Bus Stop,2.240909,0.05,2.190909,40.469,-79.9828
S35490,ARLINGTON AVE OPP ROANOKE ST,Bus,Bus Stop,2.2386362749999997,2.1409089999999997,0.097727275,40.4253,-79.9905
W11664,LINDSAY RD AT CHERRY TREE DR,Bus,Bus Stop,2.2363635,2.1613634999999998,0.075,40.3854,-80.0739
E46850,PENN AVE OPP WEBER ST,Bus,Bus Stop,2.2340911,0.1681818,2.0659093,40.4419,-79.8691
E70748,TILDEN ST OPP #7110,Bus,Bus Stop,2.22045455,1.09545455,1.125,40.4648,-79.895
N40810,PARKER ST AT SOOSE RD,Bus,Bus Stop,2.22045445,1.590909,0.62954545,40.4942,-79.9629
S19230,GARDENVILLE RD AT KOEFFLER DR,Bus,Bus Stop,2.2181818181818196,2.2181818181818196,0.0,40.3478,-80.0076
E55180,UNIVERSAL RD AT HAZEL RD FS,Bus,Bus Stop,2.2181817749999997,0.147727275,2.0704545,40.4612,-79.8129
E49600,SALTSBURG RD AT ASTER ST,Bus,Bus Stop,2.21818165,0.83636365,1.381818,40.4839,-79.8148
E39150,MIDDLE AVE AT MAPLE AVE,Bus,Bus Stop,2.211363645,1.9409091,0.27045454500000005,40.3967,-79.8101
S70428,GRANDVIEW AVE AT BROWNLEE ST,Bus,Bus Stop,2.2113636363636346,1.78181818181818,0.4295454545454545,40.3489,-79.8372
E46905,PENN CENTER BLVD AT PENN TOWERS (LOWER),Bus,Bus Stop,2.2090908000000002,2.140909,0.0681818,40.4246,-79.814
S70620,STATE ST AT LOCUST AVE FS,Bus,Bus Stop,2.204545454545455,1.6795454545454551,0.525,40.3075,-79.8875
S18030,FAIRHAVEN RD OPP STEWART AVE,Bus,Bus Stop,2.20227285,0.50227275,1.7000001,40.3782,-79.9937
E09180,BRADDOCK AVE AT KEYSTONE COMMONS PORTAL 7,Bus,Bus Stop,2.202272745,0.465909095,1.73636365,40.402,-79.8321
S70374,OHIO AVE OPP WALL ST,Bus,Bus Stop,2.202272727272726,0.090909090909091,2.111363636363635,40.3172,-79.8897
E11160,BRYANT ST AT MELLON ST,Bus,Bus Stop,2.1886365,2.1636365,0.025,40.4764,-79.9215
E70961,6TH ST AT MARGARETTA ST,Bus,Bus Stop,2.1863636363636365,1.0136363636363634,1.172727272727273,40.4043,-79.8669
E70333,UPLAND ST OPP APPLE ST,Bus,Bus Stop,2.18409105,0.52045455,1.6636365,40.4619,-79.8938
E42960,OAKWOOD ST OPP KELLY ST,Bus,Bus Stop,2.184091,1.4113635,0.7727275,40.4528,-79.8853
S47570,WARRINGTON AVE AT DELMONT AVE FS,Bus,Bus Stop,2.184090975,0.26363637500000003,1.9204546,40.4208,-80.0047
S13980,CURRY RD OPP LAUREL DR,Bus,Bus Stop,2.18409090909091,2.18409090909091,0.0,40.3443,-79.9921
S35250,ARLINGTON AVE AT FREELAND ST,Bus,Bus Stop,2.17954535,1.01363635,1.165909,40.4193,-79.9895
E10710,BROADWAY BLVD OPP QUARRY RD,Bus,Bus Stop,2.1750000000000025,0.7522727272727274,1.422727272727275,40.3964,-79.7937
N44060,PERRYSVILLE AVE OPP #3358,Bus,Bus Stop,2.1727272,0.965909,1.2068182,40.4812,-80.0135
S70628,BOWMAN AVE AT CHESTUT AVE,Bus,Bus Stop,2.1704545454545467,1.50909090909091,0.6613636363636366,40.359,-79.8342
S50350,YESTER SQ AT CRAIG ST,Bus,Bus Stop,2.170454545454546,1.979545454545455,0.190909090909091,40.3495,-79.8397
E32302,JAMES ST AT BOONE DR,Bus,Bus Stop,2.1681817,1.6613635,0.5068182,40.4149,-79.8158
E10180,WOLFE AVE AT MARY ST,Bus,Bus Stop,2.1681816499999997,0.13636365,2.031818,40.4069,-79.8479
E20910,FRANKSTOWN RD OPP CRAB HOLLOW RD,Bus,Bus Stop,2.1659091,2.025,0.1409091,40.4619,-79.8488
N22070,FREEPORT RD AT MAIN ENTRANCE (WATERWORKS),Bus,Bus Stop,2.1659090450000003,0.8613636,1.304545445,40.4871,-79.8864
X09320,LABELLE ST OPP SYCAMORE ST,Bus,Bus Stop,2.165909,2.165909,0.0,40.4333,-80.0163
N50645,SPRING GARDEN AVE OPP MAUCH ST,Bus,Bus Stop,2.1636365,2.0636365,0.1,40.4717,-79.9866
E70952,PARK AVE AT MONTIER ST,Bus,Bus Stop,2.1636364,0.88636365,1.27727275,40.4447,-79.8746
N14780,N CHARLES ST OPP SHELTON AVE,Bus,Bus Stop,2.15909085,0.11363635,2.0454545,40.4705,-80.0113
N21380,FREEPORT RD AT LEWIS AVE,Bus,Bus Stop,2.154545454545455,0.1,2.054545454545455,40.4971,-79.856
S47070,WALNUT ST AT 7TH AVE FS,Bus,Bus Stop,2.1545454545454543,1.7295454545454545,0.425,40.3489,-79.8646
W01204,BEAVER GRADE RD OPP AIKEN RD,Bus,Bus Stop,2.15227285,0.48863635,1.6636365,40.4552,-80.1363
S70418,MONONGAHELA AVE OPP ARCH ST,Bus,Bus Stop,2.1522727272727273,1.55,0.6022727272727275,40.3379,-79.8894
S23900,HWY RT 51 AT WRAY LARGE RD,Bus,Bus Stop,2.1500000000000012,1.90909090909091,0.240909090909091,40.3004,-79.9225
N44050,PERRYSVILLE AVE OPP #3418,Bus,Bus Stop,2.1431815999999997,1.9522724999999999,0.1909091,40.4827,-80.0134
N35900,MT ROYAL BLVD AT HOFFMAN ST FS,Bus,Bus Stop,2.1409091,1.3909091,0.75,40.5225,-79.96
N08825,BEAVER RD OPP QUAKER RD,Bus,Bus Stop,2.1409090909090907,0.7613636363636365,1.3795454545454544,40.5484,-80.1895
N32740,MCKNIGHT RD AT MCKNIGHT-IVORY BLDG,Bus,Bus Stop,2.13863635,1.02272725,1.1159091,40.5014,-80.0114
N71235,CORBET ST AT 9TH AVE,Bus,Bus Stop,2.138636275,0.047727275,2.090909,40.6048,-79.7535
W04070,CHARTIERS AVE AT UNIVERSAL ST,Bus,Bus Stop,2.13636355,1.07045455,1.065909,40.4537,-80.0608
N18590,ESSEN ST AT SUNSET AVE,Bus,Bus Stop,2.1363635,2.1113635,0.025,40.4733,-80.0008
S70186,KENNEDY AVE AT 4TH ST,Bus,Bus Stop,2.134090909090907,1.152272727272725,0.981818181818182,40.3713,-79.8486
S38460,PENNSYLVANIA AVE AT CARNEGIE ST,Bus,Bus Stop,2.13409075,0.34772725,1.7863635,40.3622,-79.8561
X02350,BOWER HILL RD AT #736,Bus,Bus Stop,2.1295454545454553,2.08409090909091,0.04545454545454545,40.3586,-80.1039
E21020,FRANKSTOWN RD AT ERHARDT DR,Bus,Bus Stop,2.12727295,1.7227275,0.40454545,40.4659,-79.8386
N71330,CHURCH AVE AT DALZELL AVE,Bus,Bus Stop,2.127272727272728,0.02272727272727275,2.104545454545455,40.5091,-80.0849
S70397,LEWIS RUN RD OPP MON VALLEY SCHOOL DRVWY,Bus,Bus Stop,2.125000045,0.270454545,1.8545455,40.3243,-79.9401
W04140,CHARTIERS AVE EXT AT HOWARD ST,Bus,Bus Stop,2.1227272727272704,2.077272727272725,0.04545454545454545,40.4679,-80.0844
E34080,LAKETON RD AT SOUTHERN AVE,Bus,Bus Stop,2.1181818,0.1431818,1.975,40.4579,-79.8515
W70128,GREENTREE RD AT VIRGINIA MANSIONS,Bus,Bus Stop,2.118181775,0.222727275,1.8954545,40.3916,-80.0712
S38470,PENNSYLVANIA AVE AT CARNEGIE ST,Bus,Bus Stop,2.1136365,1.7386365000000001,0.375,40.3621,-79.8564
W23182,SWALLOW HILL RD AT FOXCROFT RD,Bus,Bus Stop,2.1136365,2.0886365000000002,0.025,40.3991,-80.0742
N50320,SPRING GARDEN AVE AT ARCOLA WAY,Bus,Bus Stop,2.11363645,1.459091,0.65454545,40.4602,-79.9915
E21510,FRANKSTOWN RD AT WILSON DR NS,Bus,Bus Stop,2.11363625,1.7613635,0.35227275,40.4668,-79.8372
W10340,ISLAND AVE AT #1470,Bus,Bus Stop,2.111363545,0.045454545,2.065909,40.4869,-80.0763
X17653,SOUTHERN AVE AT #221,Bus,Bus Stop,2.1113635,0.95,1.1613635,40.4238,-80.011
X12684,OXFORD DR AT HOME DEPOT,Bus,Bus Stop,2.10681818181818,0.0,2.10681818181818,40.3446,-80.0497
E36480,LINCOLN HWY AT MOTEL,Bus,Bus Stop,2.1045456000000002,0.0909091,2.0136365,40.378,-79.8033
W05921,CRENNELL AVE AT W CRAFTON AVE,Bus,Bus Stop,2.1045454545454545,1.75,0.3545454545454545,40.4367,-80.0691
S48680,WHITAKER ST AT OAK ST,Bus,Bus Stop,2.1022727999999997,0.5931818,1.509091,40.3962,-79.8836
N08390,BEAVER ST AT LITTLE ST,Bus,Bus Stop,2.1022724999999998,1.075,1.0272725,40.5424,-80.1834
N70173,PATRIOT WAY AT DELAFIELD RD,Bus,Bus Stop,2.0977274999999995,2.0477274999999997,0.05,40.497,-79.8909
N36740,MT ROYAL BLVD OPP WOODLAND AVE,Bus,Bus Stop,2.097727425,0.37272727499999997,1.72500015,40.5379,-79.9721
E20760,FRANKSTOWN AVE OPP INWOOD ST,Bus,Bus Stop,2.09772725,0.6545454500000001,1.4431818,40.4581,-79.9048
S70512,AGNEW RD OPP JOSEPH ST,Bus,Bus Stop,2.095454545454548,2.022727272727275,0.07272727272727275,40.3963,-79.9715
N14020,CENTER AVE AT PENNSYLVANIA AVE,Bus,Bus Stop,2.095454545454545,0.0,2.095454545454545,40.5132,-80.0998
S33650,MELLON ST AT HIGHLAND AVE,Bus,Bus Stop,2.095454525,1.22954545,0.865909075,40.3631,-79.859
E10480,WOLFE AVE OPP TURNER DR NS,Bus,Bus Stop,2.0954543,0.1681818,1.9272725,40.408,-79.8494
S70362,MONONGAHELA AVE OPP LINCOLN ST,Bus,Bus Stop,2.09318181818182,1.245454545454545,0.8477272727272751,40.3402,-79.8879
N19540,FERGUSON RD AT LINWOOD DR #1,Bus,Bus Stop,2.0909090909090904,1.8227272727272723,0.268181818181818,40.5581,-79.9848
W11735,LINDSAY RD AT WYNNECLIFF DR #2,Bus,Bus Stop,2.0886365000000002,0.0,2.0886365000000002,40.3838,-80.0803
S46130,VERSAILLES AVE AT CRAIG ST,Bus,Bus Stop,2.088636363636363,1.470454545454545,0.6181818181818179,40.3451,-79.8393
X08910,KATHLEEN ST AT CRAIGHEAD ST,Bus,Bus Stop,2.084091045,2.0136365,0.07045454500000001,40.4257,-79.9987
E34820,LEMINGTON AVE OPP #7249,Bus,Bus Stop,2.084091,0.675,1.409091,40.467,-79.8917
W22870,STEUBENVILLE PIKE AT MCCORMICK RD FS,Bus,Bus Stop,2.0818181749999995,2.0590908999999997,0.022727275,40.4492,-80.1244
E52710,STANTON AVE AT HOLMES ST,Bus,Bus Stop,2.081818,0.0,2.081818,40.4776,-79.9527
N71318,CORNELL AVE AT #1718,Bus,Bus Stop,2.081818,2.081818,0.0,40.512,-80.0453
N25490,HENDERSON ST AT CARRIE ST,Bus,Bus Stop,2.0772728000000003,0.6431818,1.434091,40.4613,-80.0016
N16742,DUNCAN AVE OPP ROYAL MANOR CT #1,Bus,Bus Stop,2.077272727272729,1.8000000000000014,0.2772727272727275,40.5666,-80.0037
S23515,HWY RT 51 AT DICK CORPORATION DR,Bus,Bus Stop,2.077272727272728,0.02272727272727275,2.054545454545455,40.2924,-79.9157
W13613,MCKEES ROCKS RD AT HECKLE RD FS,Bus,Bus Stop,2.074999999999998,0.268181818181818,1.8068181818181799,40.4707,-80.092
N08450,BEAVER ST AT NEVIN AVE,Bus,Bus Stop,2.0749999000000003,0.43409090000000006,1.6409090000000002,40.5364,-80.1766
S70464,OLD ELIZABETH RD OPP BLUEMONT DR,Bus,Bus Stop,2.0749997749999998,0.022727275,2.0522725,40.3474,-79.9369
E33870,LAKETON RD AT CHURCHILL AVE,Bus,Bus Stop,2.0704547,0.2068182,1.8636365,40.4577,-79.8502
E70849,HAZELWOOD AVE AT EMAHLEA ST,Bus,Bus Stop,2.065909275,0.097727275,1.9681819999999999,40.4181,-79.9367
W16030,NOBLE AVE OPP SIDNEY ST,Bus,Bus Stop,2.065909090909093,0.268181818181818,1.797727272727275,40.4379,-80.0633
S25530,INTERBORO AVE AT PLAPORT ST,Bus,Bus Stop,2.065909,0.1,1.965909,40.3738,-79.9119
S25660,IRVINE ST AT TULLYMET ST,Bus,Bus Stop,2.0613636,1.7704545,0.29090910000000003,40.4145,-79.9459
W70181,UNIVERSITY BLVD AT PATTON DR,Bus,Bus Stop,2.06136345,1.856818,0.20454545,40.5061,-80.2231
X02620,BOWER HILL RD OPP PAT HAVEN DR,Bus,Bus Stop,2.0545456,0.1659091,1.8886365,40.3734,-80.0755
S34400,MIFFLIN RD OPP #5419,Bus,Bus Stop,2.05454545,0.025,2.02954545,40.3682,-79.9105
N13190,CALIFORNIA AVE OPP MARVISTA ST NS,Bus,Bus Stop,2.0545453499999997,1.890909,0.16363634999999999,40.4611,-80.0285
S30240,LONG RUN RD AT COOLSPRINGS RD,Bus,Bus Stop,2.049999775,0.07272727500000001,1.9772725,40.3329,-79.8136
W70092,FOREST GROVE RD AT #1764 (PLAZA),Bus,Bus Stop,2.047727272727275,0.98409090909091,1.063636363636365,40.4762,-80.1008
E70323,COAL HOLLOW RD AT OLD COAL HOLLOW RD #2,Bus,Bus Stop,2.0477272,0.4068182,1.6409090000000002,40.4621,-79.8425
S23915,HWY RT 51 AT LARGE VFD,Bus,Bus Stop,2.0431818181818184,0.2636363636363635,1.779545454545455,40.3006,-79.9236
S17050,ELIZA ST AT CORBIN ST FS,Bus,Bus Stop,2.03636385,0.91363635,1.1227274999999999,40.3875,-79.8749
S35470,ARLINGTON AVE AT NEWTON ST,Bus,Bus Stop,2.036363545,1.965909,0.07045454500000001,40.4265,-79.9929
E10287,BRINTON RD AT #1584,Bus,Bus Stop,2.034090909090911,0.11590909090909099,1.9181818181818198,40.4128,-79.8577
E70382,LEECHBURG RD OPP COURTNEY DR,Bus,Bus Stop,2.03181815,0.2409091,1.79090905,40.4868,-79.8045
W70091,CHARTIERS AVE EXT AT HECKLE RD,Bus,Bus Stop,2.025,0.0,2.025,40.4706,-80.0911
W22420,STEUBENVILLE PIKE AT PALOMINO DR FS,Bus,Bus Stop,2.0227275,1.9977274999999999,0.025,40.4418,-80.1983
N51620,SUNSET AVE AT NORRIS ST,Bus,Bus Stop,2.02272725,0.25227275,1.7704545,40.4712,-80.0007
E36260,LINCOLN HWY AT JACKS RUN RD FS,Bus,Bus Stop,2.02045475,1.7477274999999999,0.27272725,40.3685,-79.7808
E53470,STEVENSON ST AT LOCUST ST,Bus,Bus Stop,2.02045475,0.45227275,1.568182,40.4368,-79.9866
N71331,CHURCH AVE AT PERRYSVILLE AVE,Bus,Bus Stop,2.020454545454545,0.025,1.995454545454545,40.5103,-80.0869
E10220,BRINTON RD AT RIDGE RD,Bus,Bus Stop,2.015909090909091,1.225,0.790909090909091,40.4199,-79.8589
W23091,SUMMIT PARK DR OPP #20,Bus,Bus Stop,2.0136365,0.0,2.0136365,40.4529,-80.1934
E20600,FRANKSTOWN AVE AT PUTNAM ST,Bus,Bus Stop,2.013636225,0.511363625,1.5022726,40.46,-79.9125
W23190,SWALLOW HILL RD AT ROBIN DR,Bus,Bus Stop,2.0113635,1.9863635,0.025,40.3951,-80.0767
N21200,FREEPORT RD AT GLASSMERE GAS STATION,Bus,Bus Stop,2.0090908250000004,1.9386362750000001,0.07045455,40.5606,-79.773
S70341,MONONGAHELA AVE AT LINCOLN ST,Bus,Bus Stop,2.006818181818185,1.16818181818182,0.838636363636365,40.3399,-79.888
S17730,EVANS ST AT LAMONT ST,Bus,Bus Stop,2.0068181818181836,1.71818181818182,0.28863636363636347,40.3467,-79.8493
X70077,BOGGS AVE OPP MINSINGER ST,Bus,Bus Stop,2.0022728499999998,1.8386364999999998,0.16363634999999999,40.4185,-80.0121
E17940,ELECTRIC AVE AT GREEK CATHOLIC CHURCH,Bus,Bus Stop,1.9954547450000002,0.2068182,1.7886365450000001,40.4029,-79.8375
S70338,MONONGAHELA AVE AT 1ST ST,Bus,Bus Stop,1.9954545454545465,1.0363636363636366,0.9590909090909099,40.3342,-79.8911
S45010,ST JOSEPH ST AT RATON ST,Bus,Bus Stop,1.995454545,1.925,0.07045454500000001,40.4135,-79.9806
S70510,AGNEW RD AT ACADEMY CHARTER SCHOOL DRVWY,Bus,Bus Stop,1.9909090909090903,1.870454545454545,0.12045454545454545,40.3994,-79.9676
S35510,ARLINGTON AVE AT #1047,Bus,Bus Stop,1.9886365,1.9386364999999999,0.05,40.4235,-79.9891
N70099,MCKNIGHT RD AT JAREDS JEWELERS DRVWY,Bus,Bus Stop,1.9886364,1.43636365,0.55227275,40.5395,-80.012
E06030,BEECHWOOD BLVD AT NICHOLSON ST,Bus,Bus Stop,1.98636365,0.92954545,1.0568182,40.4304,-79.9153
N37070,MT TROY RD AT MT TROY RD EXT,Bus,Bus Stop,1.9863635000000002,0.05,1.9363635000000001,40.4957,-80.0003
W03895,CHARTIERS AVE OPP DANLEY ST,Bus,Bus Stop,1.9818182750000002,1.784091,0.19772727499999998,40.4495,-80.0449
N20860,FREEPORT RD AT CALIFORNIA AVE,Bus,Bus Stop,1.9818181818181804,0.09545454545454546,1.886363636363635,40.6181,-79.7324
S50310,WORTON BLVD AT CONLIN ST,Bus,Bus Stop,1.981818,0.15,1.8318180000000002,40.3629,-79.8707
E20800,FRANKSTOWN AVE OPP WILKINSBURG AVE,Bus,Bus Stop,1.9795455999999998,1.8136364999999999,0.1659091,40.4582,-79.8758
W25350,WASHINGTON PIKE OPP #1375,Bus,Bus Stop,1.9795454545454545,1.247727272727273,0.7318181818181816,40.3794,-80.0959
N19660,FERGUSON RD OPP FOXCROFT LN,Bus,Bus Stop,1.977272727272725,0.02272727272727275,1.9545454545454524,40.5651,-79.9958
X04040,CEDAR BLVD AT GREENHURST DR,Bus,Bus Stop,1.97499995,0.35454545,1.6204545,40.3753,-80.0567
E70297,BRYN MAWR RD AT ANDOVER TERR,Bus,Bus Stop,1.968182,0.475,1.493182,40.4502,-79.957
S70541,CHURCHVIEW AVE AT MARY ANN DR FS,Bus,Bus Stop,1.9681818181818203,0.05,1.9181818181818202,40.384,-79.953
X19505,WASHINGTON RD AT FLORENCE PL,Bus,Bus Stop,1.965909275,0.022727275,1.943182,40.3845,-80.0439
S25160,HWY RT 885 AT HUSTON DR,Bus,Bus Stop,1.9636367749999997,1.9159094999999997,0.047727275,40.3384,-79.9377
E51360,SHADY AVE AT HIGHMONT RD,Bus,Bus Stop,1.96136365,1.1818182,0.7795454500000001,40.4499,-79.9208
W00440,4TH AVE OPP KENDALL ST,Bus,Bus Stop,1.9545454545454546,0.725,1.2295454545454545,40.52,-80.1678
N36930,MT TROY RD AT BECKERT ST,Bus,Bus Stop,1.9477275,1.9227275000000001,0.025,40.4703,-79.9822
N43650,PERRYSVILLE AVE AT O'HERN ST,Bus,Bus Stop,1.9454545,1.5431818000000002,0.4022727,40.4603,-80.0132
E48470,REYNOLDS ST AT DALLAS AVE,Bus,Bus Stop,1.943182045,1.7227275,0.220454545,40.4487,-79.91
W22990,STEUBENVILLE PIKE OPP WEST HILLS PLAZA,Bus,Bus Stop,1.94318195,0.27954545,1.6636365,40.4515,-80.131
X04030,CEDAR BLVD AT MORGAN DR,Bus,Bus Stop,1.9409093,1.7227275,0.21818179999999998,40.375,-80.0568
W13460,MCCOY RD AT WARBLER DR,Bus,Bus Stop,1.9409090909090898,0.075,1.8659090909090899,40.4805,-80.0909
