stop_id,stop_name,lat,lon,mode,pre_usage,post_usage,abs_change,pct_change,zone,dist_from_dt_km
E46870,PENN AVE OPP WEST ST,40.4452,-79.8892,Bus,14.311363499999999,5.062770650000001,-9.248592849999998,-64.62412089525921,Outer ring (> 8 km),9.04398540759026
W00510,5TH AVE AT CHESTNUT ST FS,40.5156,-80.1594,Bus,4.3636363636363615,2.1861471861471835,-2.177489177489178,-49.90079365079369,Outer ring (> 8 km),16.148982616013445
W20430,RIVER AVE AT UNDERPASS,40.4704,-80.0541,Bus,0.9386363636363635,0.1158008658008656,-0.8228354978354979,-87.66286175487146,Inner ring (2-8 km),5.935349780921464
E52500,SOUTH AVE OPP MULBERRY ST,40.4416,-79.8841,Bus,18.845453900000003,9.495671825,-9.349782075000002,-49.612931185488726,Outer ring (> 8 km),9.462004814682993
N49580,SHADELAND AVE AT STOKES WAY,40.4773,-80.0336,Bus,7.649999749999999,5.1612554500000005,-2.4887442999999987,-32.53260629191522,Inner ring (2-8 km),5.179475809840741
S16520,E CARSON ST OPP ARLINGTON AVE,40.4308,-80.0011,Bus,9.72045465,5.575757695,-4.144696955000001,-42.638920752539086,Downtown (< 2 km),1.1752254892351817
N70015,EAST OHIO ST AT NASH ST FS,40.4539,-79.9981,Bus,116.96363727500001,75.311682825,-41.651954450000005,-35.61102870977727,Downtown (< 2 km),1.4905636237485784
E20590,FRANKSTOWN AVE AT PAULSON AVE,40.4609,-79.915,Bus,77.89772450000001,30.524893000000002,-47.372831500000004,-60.81414034115977,Inner ring (2-8 km),7.207942360633237
N31750,MAIN ST OPP 23RD ST,40.4934,-79.9144,Bus,4.92954535,2.26082245,-2.6687228999999997,-54.13730294620375,Outer ring (> 8 km),9.055582992087388
E07170,BESSEMER AVE AT GRANDVIEW AVE,40.395,-79.8392,Bus,42.46590909090911,24.63636363636364,-17.829545454545467,-41.985549906342,Outer ring (> 8 km),14.20172996683162
N71320,BROWNS LN OPP NORTHWAY MALL DR,40.5494,-80.0228,Bus,1.7522727,0.6807359399999999,-1.07153676,-61.151255737762746,Outer ring (> 8 km),12.30998939188086
E35393,LIBERTY AVE AT PACIFIC AVE,40.4574,-79.9409,Bus,9.868181499999999,8.961039,-0.9071424999999991,-9.192600480645794,Inner ring (2-8 km),5.01488639838658
N41325,PENFORT ST AT #174,40.4744,-80.0024,Bus,48.654544099999995,16.03679685,-32.617747249999994,-67.03946744000011,Inner ring (2-8 km),3.7984105984954066
E54170,TERRACE ST OPP DUNSSEITH ST,40.4404,-79.965,Bus,4.725,2.794372,-1.9306279999999996,-40.85985185185185,Inner ring (2-8 km),2.6151069634550708
S47320,WALNUT ST AT #4913,40.3163,-79.8329,Bus,0.95227275,0.256493475,-0.695779275,-73.06512498651253,Outer ring (> 8 km),19.536404985101196
E16530,DEVILLIERS ST AT WYLIE AVE,40.4442,-79.9807,Bus,12.690909,4.7034635,-7.9874455,-62.93832459124874,Downtown (< 2 km),1.3471607451771448
N44480,PITTSBURGH ST AT BUTLER ST FS,40.5425,-79.7734,Bus,11.9204545,4.887445850000001,-7.033008649999999,-58.99950081601334,Outer ring (> 8 km),21.963784403453992
N70009,CALIFORNIA AVE AT ST JOHN'S CHURCH,40.4679,-80.0352,Bus,7.55,3.8344155000000004,-3.7155844999999994,-49.21303973509933,Inner ring (2-8 km),4.502445268893443
N71255,BEAVER ST AT GLEN MITCHELL RD,40.5315,-80.1688,Bus,1.497727272727275,0.49783549783549796,-0.999891774891777,-66.76060408989093,Outer ring (> 8 km),17.775699203427177
S23780,HWY RT 51 AT GREENLEE RD,40.3753,-79.9832,Bus,104.13863636363632,46.12229437229436,-58.01634199134196,-55.710679549094245,Inner ring (2-8 km),7.340218321451422
E58720,WM PENN HWY AT KOHL'S DRVWY,40.4329,-79.7988,Bus,5.329545454545457,1.8279220779220793,-3.5016233766233773,-65.70210173621686,Outer ring (> 8 km),16.70311058974412
E46160,PENN AVE AT LEXINGTON ST,40.4486,-79.8997,Bus,11.277272925,3.8030304,-7.474242525,-66.27703855983427,Outer ring (> 8 km),8.189197089787548
E02090,FIFTH AVE OPP WILKINS AVE,40.4479,-79.9369,Bus,39.550002875000004,10.016233849999999,-29.533769025000005,-74.67450538080398,Inner ring (2-8 km),5.058341385547277
E54210,TERRACE ST OPP CHESTERFIELD RD,40.441,-79.9639,Bus,19.981818500000003,7.970778449999999,-12.011040050000004,-60.10984460698611,Inner ring (2-8 km),2.7084566020601395
N41620,PENN ST AT ATLANTIC AVE,40.6117,-79.7408,Bus,0.3113636363636365,0.0,-0.3113636363636365,-100.0,Outer ring (> 8 km),28.754979566381536
W70099,WEST BUSWAY AT BELL STATION C,40.4156,-80.0827,Busway,119.0,39.1666666666667,-79.8333333333333,-67.08683473389353,Inner ring (2-8 km),7.855402733413769
E29870,HOMEWOOD AVE AT MT VERNON ST,40.4615,-79.8947,Bus,7.725,2.9924238499999998,-4.73257615,-61.263121682847895,Outer ring (> 8 km),8.872788701123412
E70230,ELLSWORTH AVE AT EAST LIBERTY STATION,40.4593,-79.923,Bus,169.98863500000002,72.15476,-97.83387500000002,-57.553185835041276,Inner ring (2-8 km),6.509565760761042
S70270,HWY RT 51 RAMP AT HWY RT 51 (STEPS),40.3424,-79.9658,Bus,11.268182,8.2099565,-3.058225499999999,-27.140363015080865,Outer ring (> 8 km),11.212950787988778
E70111,COLUMBO ST AT SCHENLEY AVE,40.4716,-79.9401,Bus,4.029545349999999,2.2500000499999997,-1.7795452999999997,-44.16243385869822,Inner ring (2-8 km),5.845634912386389
N32970,MCKNIGHT RD AT STEVENS DR,40.509,-80.0041,Bus,14.456818,5.8744592,-8.5823588,-59.36547586059394,Inner ring (2-8 km),7.637293451516433
E58400,WM PENN HWY AT NORTHERN PIKE FS,40.4376,-79.7784,Bus,6.099999999999999,3.0757575757575744,-3.0242424242424244,-49.57774465971189,Outer ring (> 8 km),18.410041921762577
E57470,WILKINS AVE AT BEECHWOOD BLVD,40.4444,-79.9176,Bus,29.1090919,5.380952,-23.7281399,-81.51453154744411,Inner ring (2-8 km),6.639651990572305
E57750,WILKINS AVE AT FAIR OAKS ST,40.4452,-79.9301,Bus,27.70454515,2.991341825,-24.713203325000002,-89.20270371231848,Inner ring (2-8 km),5.591782015085624
E18520,ELLSWORTH AVE AT FILBERT ST,40.4538,-79.9344,Bus,76.193184,16.627704,-59.56548,-78.17691409247315,Inner ring (2-8 km),5.407143079923643
W22850,STEUBENVILLE PIKE AT ROBINSON MANOR BLVD,40.4488,-80.1218,Bus,8.5295453,1.1093074,-7.4202379,-86.99453064631709,Outer ring (> 8 km),10.69297378616334
W26185,WEST BUSWAY AT SHERADEN STATION A,40.4528,-80.0532,Busway,440.50457,139.54115000000002,-300.96342,-68.32242852781299,Inner ring (2-8 km),5.034946346886854
N15660,CORBETT CT AT BROWNS LN,40.5459,-80.0202,Bus,1.699999925,0.7359306999999999,-0.964069225,-56.709956913674574,Outer ring (> 8 km),11.887767333241046
S31690,MAIN ST AT WOODLAWN AVE,40.3909,-79.9007,Bus,1.579545445,0.347402575,-1.23214287,-78.0061677807567,Outer ring (> 8 km),9.772290609860569
E08510,BRADDOCK AVE AT 2ND ST,40.4061,-79.8733,Bus,19.852272727272716,11.075757575757574,-8.776515151515142,-44.2091203968708,Outer ring (> 8 km),11.064397240085544
E13795,CENTRE AVE AT NEGLEY AVE (MARKET DISTRICT),40.457,-79.9347,Bus,1050.352295,448.74026299999997,-601.612032,-57.277166419672554,Inner ring (2-8 km),5.490308589262351
E35300,LIBERTY AVE AT GROSS ST,40.4595,-79.9451,Bus,27.5954535,14.4123369,-13.183116600000002,-47.77278474513927,Inner ring (2-8 km),4.784745226448018
N29320,LAURELWOOD DR AT FENWICK DR,40.5521,-80.0023,Bus,0.7772727500000001,0.0,-0.7772727500000001,-100.0,Outer ring (> 8 km),12.41003946235831
S70260,WARRINGTON AVE OPP BOGGSTON AVE,40.4201,-80.0079,Bus,0.07045454500000001,0.23809524999999998,0.16764070499999997,237.94164734155893,Inner ring (2-8 km),2.4955425127698834
S44970,ST JOSEPH ST OPP COMO ST STEPS,40.4135,-79.9792,Bus,1.877272775,0.5551948,-1.322077975,-70.42545934753674,Inner ring (2-8 km),3.3284630257126655
P00690,SIXTH AVE AT BIGELOW BLVD,40.4404,-79.9946,Bus,149.64545095,30.290042899999996,-119.35540805,-79.75879473267744,Downtown (< 2 km),0.11224191517231985
W25710,WINDGAP AVE AT CHARTIERS AVE,40.4592,-80.0778,Bus,10.5,3.8744594500000002,-6.62554055,-63.100386190476186,Inner ring (2-8 km),7.232123063422415
N03710,W 7TH AVE AT WESTERN ST,40.5992,-79.7627,Bus,9.279545275,6.17965385,-3.099891425,-33.40563931889432,Outer ring (> 8 km),26.4494305871471
W22670,STEUBENVILLE PIKE AT PAUL LN,40.4457,-80.1439,Bus,0.42727275,0.186147175,-0.24112557499999998,-56.43364221097647,Outer ring (> 8 km),12.537315446613015
S39930,PROVOST RD AT BARLIND DR,40.364,-79.9922,Bus,4.2477272,0.4621212,-3.785606,-89.12074202881955,Outer ring (> 8 km),8.523291566309597
N70049,WATERWORKS MALL AT MARSHALLS,40.4888,-79.8919,Bus,61.718181799999996,60.4480528,-1.2701289999999972,-2.057949477701557,Outer ring (> 8 km),10.30208648804707
S05510,BAUSMAN ST AT GRIMES AVE,40.4142,-79.9931,Bus,14.175,5.034631749999999,-9.140368250000002,-64.48231569664904,Inner ring (2-8 km),2.9450979886616717
W70118,LAYOVER WEST BUSWAY TERMINAL,40.4055,-80.0908,Busway,205.35681818181808,117.68506493506496,-87.67175324675313,-42.692399513675085,Outer ring (> 8 km),8.931232325511132
S27220,KEEPORT DR AT KNOEDLER RD,40.342,-79.9812,Bus,57.82272727272729,25.804112554112578,-32.018614718614714,-55.37375393518775,Outer ring (> 8 km),11.034275273187038
E27530,HAWKINS AVE AT #552,40.407,-79.8639,Bus,9.815909,6.60064955,-3.2152594499999996,-32.75559553374017,Outer ring (> 8 km),11.781781753673462
S30735,LYSLE BLVD OPP MCKEESPORT TRANSPORTATION CENT,40.3519,-79.8609,Bus,159.26818181818183,79.60606060606058,-79.66212121212125,-50.01759943681804,Outer ring (> 8 km),15.098893746260385
X20230,WEST LIBERTY AVE AT #2665,40.3975,-80.0285,Bus,0.445454545,0.48917745,0.043722905000000034,9.81534603042383,Inner ring (2-8 km),5.530311553818127
W19442,ORCHARD SPRING RD OPP BLACKBERRY DR,40.3949,-80.0693,Bus,3.7977274999999997,0.023809525,-3.773917975,-99.37305862519099,Outer ring (> 8 km),8.02709265885759
E38180,MAIN ST AT #2636,40.4734,-79.7876,Bus,0.70454545,0.0465368,-0.65800865,-93.3947767315792,Outer ring (> 8 km),17.997161945008756
S48690,WHITAKER ST AT OAK ST,40.3963,-79.8838,Bus,5.6954545,3.9274888000000003,-1.7679657,-31.041696496741388,Outer ring (> 8 km),10.692225949385657
S08220,BROWNSVILLE RD AT BISCAYNE DR,40.3874,-79.9841,Bus,37.929546249999994,19.89610477,-18.033441479999993,-47.54457477856065,Inner ring (2-8 km),5.999331939855683
E34600,LEECHBURG RD AT AUBURN ST FS,40.4929,-79.7908,Bus,3.8386365000000002,0.74891775,-3.0897187500000003,-80.49000602166942,Outer ring (> 8 km),18.29914289998661
S27400,KENNYWOOD BLVD AT GLENCAIRN ST FS,40.3891,-79.8678,Bus,1.849999975,1.590909125,-0.25909085,-14.004911000066365,Outer ring (> 8 km),12.26407290123089
E35600,LIBERTY AVE AT 36TH ST,40.4618,-79.9639,Bus,27.318183499999996,4.220779100000001,-23.097404399999995,-84.54956165002699,Inner ring (2-8 km),3.590056500817121
E39190,MIDDLE AVE AT #526,40.3963,-79.8088,Bus,7.193181675,3.8344156000000003,-3.3587660749999997,-46.69374731175547,Outer ring (> 8 km),16.58743188029912
S70563,WEST MIFFLIN GARAGE TERMINAL -,40.3624,-79.9295,Bus,22.454545500000002,22.914502499999998,0.45995699999999573,2.048391493829148,Outer ring (> 8 km),10.354904517578625
E51490,SHADY AVE AT SOLWAY ST,40.443,-79.9203,Bus,8.029545500000001,2.3538962000000003,-5.675649300000001,-70.68456489847401,Inner ring (2-8 km),6.403333991640589
N52310,THOMPSON RUN RD OPP CHERRINGTON DR,40.5365,-79.9903,Bus,1.3886365,0.0,-1.3886365,-100.0,Outer ring (> 8 km),10.674104303827626
W16940,NOBLESTOWN RD AT POPLAR ST,40.4282,-80.0536,Bus,62.90909,18.242427499999998,-44.6666625,-71.00192118499886,Inner ring (2-8 km),5.074409400698866
E45250,PAULSON AVE OPP BRAINARD ST,40.4687,-79.9018,Bus,6.8022729,1.91341965,-4.88885325,-71.87087789435793,Outer ring (> 8 km),8.553003894954244
N53500,WATERWORKS MALL AT GIANT EAGLE,40.4877,-79.894,Bus,344.2022529999999,254.761905,-89.44034799999991,-25.984823521768153,Outer ring (> 8 km),10.08679996258669
S50265,WORTHINGTON AVE AT PETERSON DR,40.2938,-79.9033,Bus,1.8749999999999978,0.06926406926406925,-1.8057359307359286,-96.30591630591631,Outer ring (> 8 km),18.110758259690474
E41350,MURRAY AVE AT #2825,40.4277,-79.9258,Bus,46.7999995,21.82684045,-24.97315905,-53.36145153163944,Inner ring (2-8 km),6.1039352704745
S46930,WALNUT ST AT 29TH AVE FS,40.3323,-79.8458,Bus,1.0,0.4913419913419915,-0.5086580086580085,-50.86580086580085,Outer ring (> 8 km),17.511065636450347
S09480,BROWNSVILLE RD OPP HOLLOW HAVEN DR,40.3436,-79.9851,Bus,4.654545454545454,0.9242424242424244,-3.73030303030303,-80.14322916666666,Outer ring (> 8 km),10.824619133950957
E55070,UNIVERSAL RD AT JOSLYN DR,40.4631,-79.8027,Bus,2.6477275000000002,0.77489175,-1.8728357500000001,-70.7337046580511,Outer ring (> 8 km),16.537752491029156
S34190,BUTTERMILK HOLLOW RD AT NAUGLE ST,40.3647,-79.9082,Bus,12.065909399999999,4.2922078,-7.773701599999999,-64.42698467469016,Outer ring (> 8 km),11.241662835334495
E39320,MILLVALE AVE AT CYPRESS ST,40.4588,-79.947,Bus,34.9090885,7.9177485,-26.99134,-77.31894804414615,Inner ring (2-8 km),4.606144131195362
N45620,REMINGTON DR AT WALDWICK DR,40.5541,-80.0075,Bus,0.0,0.0,0.0,,Outer ring (> 8 km),12.65868214756269
E70736,UPMC EAST DRIVE OPP HOSPITAL,40.4374,-79.7598,Bus,18.2749985,11.330084999999999,-6.9449135,-38.00226577309979,Outer ring (> 8 km),19.984333783069072
E70738,ALPHA DR E AT FREEPORT RD FS,40.5394,-79.8306,Bus,7.699999999999999,6.182900432900433,-1.5170995670995664,-19.70259178051385,Outer ring (> 8 km),17.779158711178713
S70351,PORT PERRY RD AT E PITTSBURGH-MCKEESPORT BLVD F,40.3837,-79.8285,Bus,1.2977273,0.352813875,-0.944913425,-72.81294190235498,Outer ring (> 8 km),15.52086444540622
E18625,ELLSWORTH AVE AT SUMMERLEA ST,40.4553,-79.9317,Bus,52.579546,11.5714285,-41.0081175,-77.99252869167033,Inner ring (2-8 km),5.673111078410153
E10650,BROADWAY BLVD AT VALLEY RD,40.3979,-79.7921,Bus,0.35,0.3019480519480519,-0.04805194805194807,-13.729128014842306,Outer ring (> 8 km),17.894096137362233
E17299,EAST BUSWAY AT HOMEWOOD STATION C,40.4531,-79.8993,Busway,414.05909934999994,160.95995662500002,-253.09914272499992,-61.12633271973038,Outer ring (> 8 km),8.291642999868499
E13580,CENTRE AVE AT KIRKPATRICK ST,40.4453,-79.9763,Bus,58.85,20.758657999999997,-38.091342000000004,-64.72615463041632,Downtown (< 2 km),1.739039146205507
E35990,LINCOLN AVE AT SHETLAND ST,40.4617,-79.9079,Bus,31.354543399999997,11.677488075000001,-19.677055324999998,-62.756631707161134,Inner ring (2-8 km),7.80699574262742
N10920,BRIGHTON RD OPP WADLOW ST,40.4753,-80.0302,Bus,50.909090000000006,33.554111500000005,-17.3549785,-34.09013694803816,Inner ring (2-8 km),4.827972347333083
N32760,MCKNIGHT RD AT NELSON RUN RD,40.507,-80.0068,Bus,3.86136365,1.162337575,-2.699026075,-69.89826184850526,Inner ring (2-8 km),7.440686946545901
S47730,PALM GARDEN RAMP AT WARRINGTON AVE,40.4169,-80.0113,Bus,4.62045445,2.627705895,-1.9927485550000004,-43.12884320285855,Inner ring (2-8 km),2.940072972878094
S70530,SPENCER AVE AT MAKARY WAY,40.3919,-79.9764,Bus,2.4136365,1.498917495,-0.914719005,-37.89796040124518,Inner ring (2-8 km),5.66123709104721
E34790,LEMINGTON AVE AT #7249,40.467,-79.8916,Bus,2.70227295,0.35497835,-2.3472945999999997,-86.86371226859225,Outer ring (> 8 km),9.300411714825318
S46890,WALNUT ST AT 27TH AVE FS,40.3336,-79.8478,Bus,0.427272727272727,0.2305194805194804,-0.19675324675324662,-46.04863221884498,Outer ring (> 8 km),17.288594454002805
N54640,WOODLAND AVE AT BRIGHTON RD FS,40.4699,-80.026,Bus,5.5545455,3.0660172,-2.4885282999999996,-44.80165478885716,Inner ring (2-8 km),4.135284426679041
E70040,LIBERTY AVE AT 36TH ST,40.4619,-79.9638,Bus,20.193180849999997,5.03679665,-15.156384199999998,-75.05694279957879,Inner ring (2-8 km),3.603739228649269
W21450,STEUBEN ST AT CRAFTON BLVD,40.4403,-80.0799,Bus,8.702272727272726,13.542207792207805,4.839935064935078,55.61690855501266,Inner ring (2-8 km),7.108854899524247
S30210,GARDENVILLE RD OPP BLOSSOM DR,40.3427,-80.0056,Bus,0.5068181818181821,0.0,-0.5068181818181821,-100.0,Outer ring (> 8 km),10.91693538623943
S13720,CRAWFORD AVE AT MIFFLIN ST,40.3623,-79.8548,Bus,6.845454545454545,3.1103896103896123,-3.7350649350649325,-54.56270157465374,Outer ring (> 8 km),14.783717205780405
E14370,CLARISSA ST AT CAMP ST,40.4527,-79.9585,Bus,11.9318185,4.2792208,-7.6525977,-64.1360552039909,Inner ring (2-8 km),3.4389326722773452
W70048,CHARTIERS VALLEY SC AT CINEMA FRONT,40.3669,-80.1119,Bus,0.6863636363636365,0.4242424242424244,-0.2621212121212121,-38.189845474613676,Outer ring (> 8 km),12.792006990024964
S16260,E CARSON ST AT S 22ND ST,40.4285,-79.9745,Bus,280.0408873,112.17315649999999,-167.8677308,-59.94400761206272,Inner ring (2-8 km),2.2562625029782666
S00390,S 18TH ST AT STEPS,40.425,-79.981,Bus,23.66363545,9.428571,-14.235064450000001,-60.15586438557986,Inner ring (2-8 km),2.1446130019039304
S27530,KENNYWOOD BLVD OPP HOFFMAN BLVD,40.385,-79.8625,Bus,23.3886365,10.282467895,-13.106168605,-56.03647995897495,Outer ring (> 8 km),12.875488359125184
E51280,SHADY AVE AT BEACON ST,40.4354,-79.919,Bus,1.7227274499999998,0.39069259999999995,-1.3320348499999999,-77.3212762123225,Inner ring (2-8 km),6.533788015563396
N22400,FREEPORT RD OPP GUYS RUN RD,40.5338,-79.8449,Bus,9.679545454545458,5.281385281385277,-4.398160173160181,-45.43767260367408,Outer ring (> 8 km),16.44602268516998
E07880,BIGELOW ST AT MCCASLIN ST,40.4191,-79.9383,Bus,6.0363635,0.690476195,-5.345887305,-88.56138807744098,Inner ring (2-8 km),5.429965091288678
E03140,AIRBRAKE AVE OPP 2ND ST,40.3995,-79.8154,Bus,0.956818195,0.696969695,-0.25984850000000004,-27.157562571225984,Outer ring (> 8 km),15.948839671240698
S70109,OLYMPIA PARK AND RIDE,40.3224,-79.8348,Bus,76.14091,19.796535499999997,-56.34437450000001,-74.00013278013094,Outer ring (> 8 km),18.94587004423745
X10690,MCFARLAND RD OPP HELEN DR FS,40.3965,-80.0461,Bus,1.2522727272727274,0.44047619047619,-0.8117965367965374,-64.82585774781786,Inner ring (2-8 km),6.488943594809552
E70157,SWISSVALE AVE AT COAL ST,40.4349,-79.8828,Bus,4.329545454545457,1.8257575757575746,-2.5037878787878824,-57.83027121609804,Outer ring (> 8 km),9.592805393570947
E01640,FIFTH AVE AT SENECA ST,40.4381,-79.976,Bus,58.3204545,26.045455,-32.27499949999999,-55.34078871076012,Downtown (< 2 km),1.7069191537842052
E17311,EAST BUSWAY AT HOMEWOOD STATION B,40.453,-79.8994,Busway,27.120453894999997,12.3701299,-14.750323994999997,-54.3881900063605,Outer ring (> 8 km),8.281448234554086
N50520,SPRING GARDEN AVE AT GIDDY WAY,40.4746,-79.9891,Bus,1.459091,1.288961125,-0.17012987499999999,-11.659990706542635,Inner ring (2-8 km),3.824152694673505
N22420,FREEPORT RD OPP HULTON BRIDGE NS,40.529,-79.8502,Bus,15.468181818181815,12.136363636363635,-3.3318181818181802,-21.53981780781663,Outer ring (> 8 km),15.762558528261561
E52720,STANTON AVE AT JANCEY ST,40.474,-79.9314,Bus,6.081818,1.239177275,-4.842640725,-79.62488724588601,Inner ring (2-8 km),6.601036816316108
E03910,ALLEQUIPPA ST AT DARRAGH ST,40.4432,-79.9652,Bus,18.1431825,3.53463215,-14.608550350000002,-80.5181249210275,Inner ring (2-8 km),2.614068932429607
N38150,NORTH HILLS VILLAGE AT TARGET,40.5269,-80.0075,Bus,9.515909,7.107143000000001,-2.408766,-25.31304156019146,Outer ring (> 8 km),9.64614069526018
S05236,BALDWIN RD OPP RAMP ST,40.387,-79.9327,Bus,7.67045475,2.430736,-5.23971875,-68.31040558579659,Outer ring (> 8 km),8.00945600094907
N54820,WINHURST ST AT CAMBRONNE ST,40.4885,-80.0436,Bus,15.2431825,12.059526000000002,-3.183656499999998,-20.885773033288803,Inner ring (2-8 km),6.682261783853066
E70970,FIFTH AVE AT ROBINSON ST FS,40.4371,-79.9658,Bus,85.70454575,19.070346475,-66.63419927499999,-77.74873396957476,Inner ring (2-8 km),2.5769300783060114
W20390,RIVER AVE AT W CARSON ST NS,40.4654,-80.0533,Bus,25.1568181818182,13.7012987012987,-11.455519480519499,-45.53644025141003,Inner ring (2-8 km),5.585036730589448
N71291,BAKERSTOWN RD OPP #1 COCHRAN DRVWY,40.6671,-79.7068,Bus,0.02272727272727275,0.0238095238095238,0.0010822510822510525,4.761904761904627,Outer ring (> 8 km),35.08391434547121
E70419,LARIMER AVE AT MAYFLOWER ST,40.4643,-79.916,Bus,3.2113635,1.0876624000000001,-2.1237011,-66.1308226240972,Inner ring (2-8 km),7.256068685625543
E06370,BEELER ST OPP BEELERMONT PL,40.4455,-79.9333,Bus,10.07727282,1.117965375,-8.959307444999999,-88.9060721589157,Inner ring (2-8 km),5.325472042060461
E12790,CENTER RD AT WIMBLEDON DR FS,40.4671,-79.7571,Bus,1.3840909,0.26190475,-1.1221861499999999,-81.0774892024794,Outer ring (> 8 km),20.4189375721872
E36400,LINCOLN HWY OPP CENTER AVE,40.3956,-79.8386,Bus,19.302272727272715,6.451298701298703,-12.850974025974011,-66.57751761955221,Outer ring (> 8 km),14.225528066257395
N31320,LOWRIE ST AT SUNDEMAN ST,40.4663,-79.9808,Bus,3.0954544999999998,2.8841989999999997,-0.21125550000000004,-6.824700540744503,Inner ring (2-8 km),3.1303144330368924
E70903,VERONA ST AT BELL AVE,40.402,-79.861,Bus,24.4863635,12.254330999999999,-12.2320325,-49.95446751413292,Outer ring (> 8 km),12.19957989656768
E09920,BRINTON AVE OPP RAVINE ST,40.4015,-79.8412,Bus,3.9181818,2.9567100699999997,-0.9614717300000004,-24.538721761200573,Outer ring (> 8 km),13.798620777435904
N43190,PERRY HWY AT #328,40.5184,-80.0277,Bus,3.6795455,2.0032463500000004,-1.6762991499999997,-45.55723390293719,Outer ring (> 8 km),9.059427735576481
S70644,MIFFLIN RD AT MOONEY RD FS,40.3791,-79.9241,Bus,1.4090909,0.6320346450000001,-0.777056255,-55.14592812997373,Outer ring (> 8 km),9.149867616403863
S70394,LEWIS RUN RD AT HWY 885 FS,40.3323,-79.9344,Bus,0.240909075,0.07142857500000001,-0.16948049999999998,-70.35040087219627,Outer ring (> 8 km),13.120648475954336
S70314,HWY RT 885 AT COAL VALLEY RD,40.3228,-79.9265,Bus,0.5545454545454545,0.2770562770562773,-0.2774891774891772,-50.03903200624508,Outer ring (> 8 km),14.35730957439959
E36150,LINCOLN HWY AT FOSTER RD,40.3756,-79.797,Bus,1.252272775,0.321428575,-0.9308442,-74.3323833739019,Outer ring (> 8 km),18.32612930961729
W16240,NOBLESTOWN RD AT FIRE STATION (#2200),40.4311,-80.0534,Bus,8.7045456,1.57467507,-7.12987053,-81.90973840150829,Inner ring (2-8 km),4.979790259330528
E41690,NEGLEY AVE AT BLACK ST,40.4689,-79.9275,Bus,62.4090895,17.74350875,-44.665580750000004,-71.56903122260742,Inner ring (2-8 km),6.5875488677143945
S26980,JOSEPHINE ST AT #3203,40.42,-79.9642,Bus,3.8045455450000003,1.515151725,-2.2893938200000004,-60.175224423552024,Inner ring (2-8 km),3.527897767305949
X03330,BROOKLINE BLVD OPP CASTLEGATE AVE,40.3948,-80.0214,Bus,51.09091,21.8766225,-29.2142875,-57.18098875122796,Inner ring (2-8 km),5.531372599667599
E70378,FIFTH AVE OPP AIKEN AVE,40.4483,-79.9344,Bus,209.281814045,45.2759778,-164.005836245,-78.3660238197932,Inner ring (2-8 km),5.274290014747365
E70828,7TH ST EXT AT TIMBER DR,40.3881,-79.7484,Bus,3.36818181818182,0.0681818181818182,-3.3000000000000016,-97.97570850202429,Outer ring (> 8 km),21.751631902813813
N36300,MT ROYAL BLVD AT UNDERCLIFF ST,40.5158,-79.9591,Bus,7.027272400000001,3.95887455,-3.068397850000001,-43.66413702704908,Outer ring (> 8 km),8.92237502487686
S00230,S 18TH ST AT JOSEPHINE ST,40.4248,-79.9794,Bus,10.875,7.21861515,-3.6563848500000002,-33.621929655172416,Inner ring (2-8 km),2.244307639434219
S09750,BROWNSVILLE RD OPP STEWART AVE,40.3828,-79.9767,Bus,62.05,36.77056277056274,-25.279437229437256,-40.740430667908555,Inner ring (2-8 km),6.629451346500234
S47570,WARRINGTON AVE AT DELMONT AVE FS,40.4208,-80.0047,Bus,2.184090975,1.077921995,-1.10616898,-50.64665312304585,Inner ring (2-8 km),2.324238996704587
N20510,FREEPORT RD AT 1ST ST,40.5733,-79.7775,Bus,2.6477272727272734,1.085497835497835,-1.5622294372294383,-59.002656856734134,Outer ring (> 8 km),23.636089948668186
N50640,SPRING GARDEN AVE OPP WILLIAMS RD,40.4772,-79.9933,Bus,0.0,0.04761905,0.04761905,,Inner ring (2-8 km),4.0756748628030905
E55550,VERONA RD AT POKETA RD,40.4867,-79.8373,Bus,10.3704532,3.409091,-6.9613622,-67.12688506226516,Outer ring (> 8 km),14.363275985312164
W22890,STEUBENVILLE PIKE OPP #6181,40.445,-80.15,Bus,6.640909425,5.73376625,-0.9071431749999999,-13.659923919230382,Outer ring (> 8 km),13.049937576730505
N12420,BUTLER ST AT HIGH ST,40.4979,-79.9439,Bus,11.277272727272727,3.940476190476189,-7.336796536796538,-65.05825224083992,Inner ring (2-8 km),7.742411120276714
E29040,HIGHLAND AVE AT JACKSON ST,40.4712,-79.9204,Bus,21.9000018,2.7196973,-19.1803045,-87.58129188829564,Inner ring (2-8 km),7.237649681060995
E17940,ELECTRIC AVE AT GREEK CATHOLIC CHURCH,40.4029,-79.8375,Bus,1.9954547450000002,0.21103897,-1.7844157750000003,-89.4240162284412,Outer ring (> 8 km),14.048860089383991
P02430,LIBERTY AVE AT GATEWAY #4,40.4413,-80.005,Bus,1369.2886279999998,282.6461246,-1086.6425034,-79.35817775593182,Downtown (< 2 km),0.7740353026986538
W10960,LADOGA ST AT MIDDLETOWN RD,40.4517,-80.0694,Bus,26.943183,7.7554114,-19.1877716,-71.2156822748077,Inner ring (2-8 km),6.340936812677809
