stop_id,avg_daily_usage,stop_name,pct_stops,cum_pct_ridership
S42503,283.1863605,SHJ BUS TURNAROUND SHELTER,2.411073076350647,51.297362929888756
E70182,282.92954,ROSS AVE AT WOOD ST FS (SAVE A LOT),2.4259562434886144,51.406263725760525
S16260,280.0408873,E CARSON ST AT S 22ND ST,2.440839410626581,51.51405266679371
N26810,278.08180500000003,HOV PARK AND RIDE LOT DRVWY AT HOV RAMP (SHELTER),2.455722577764548,51.62108754863021
E17295,274.52045269999996,EAST BUSWAY AT WILKINSBURG STATION B,2.470605744902515,51.72675165066107
E19470,273.818176,FORBES AVE AT MCANULTY DR,2.4854889120404824,51.83214544337199
P00330,272.7045465,SECOND AVE OPP MUNICIPAL COURTS DR FS,2.500372079178449,51.937110595302386
E13630,271.079545,CENTRE AVE AT MILLVALE AVE,2.515255246316416,52.041450277171776
P01936,270.929543675,GRANT ST AT OLIVER AVE,2.530138413454383,52.14573222288653
P02080,269.42272305,GRANT ST AT STRAWBERRY WAY (US STEEL TOWER,2.54502158059235,52.24943418686697
S33262,269.090909090909,MCKEESPORT TRANSPORTATION CENT AT BAY #2,2.5599047477303167,52.35300843422854
W07585,264.5181818181818,CRAFTON INGRAM SC AT GIANT EAGLE,2.574787914868284,52.45482261921097
E41240,264.19091000000003,MURRAY AVE AT HOBART ST,2.5896710820062507,52.55651083586409
S08140,263.865889,BROWNSVILLE RD AT BAUSMAN ST FS,2.604554249144218,52.65807395053748
S30810,263.1772727272726,LYSLE BLVD OPP COURSIN ST,2.6194374162821847,52.75937201384808
E41230,262.56590900000003,MURRAY AVE AT HOBART ST,2.634320583420152,52.86043476063264
P00380,257.6340935,FOURTH AVE AT SMITHFIELD ST,2.6492037505581187,52.95959923043615
E19400,255.797727125,FORBES AVE AT DITHRIDGE ST,2.6640869176960855,53.0580568749299
W70183,251.045454545455,PGH AIRPORT UPPER LEVEL (DEPAR,2.6789700848340527,53.15468534928428
E41110,250.870455,MURRAY AVE AT BEACON ST,2.6938532519720195,53.25124646556154
E13480,249.43408649999998,CENTRE AVE AT GRAHAM ST,2.7087364191099863,53.34725471743017
P02830,244.56590999999997,PENN AVE AT CECIL PL,2.7236195862479535,53.441389187242336
E19780,244.2454535,FORBES AVE AT STEVENSON ST,2.7385027533859208,53.53540031197047
E13380,244.125,CENTRE AVE AT CYPRESS ST,2.7533859205238875,53.629365073628776
P00580,242.92726969999998,FIFTH AVE AT MARKET ST,2.7682690876618543,53.72286882374722
E01470,240.222722045,FIFTH AVE AT NEGLEY AVE,2.7831522547998215,53.8153315818501
E46470,240.02726545000002,PENN AVE AT SHERIDAN AVE,2.7980354219377883,53.90771910786957
E13180,239.7249995,CENTRE AVE AT AIKEN AVE,2.812918589075755,53.999990290425856
E13490,238.745456,CENTRE AVE AT GRAHAM ST,2.8278017562137223,54.09188444247929
P03490,235.39999999999998,STANWIX ST OPP FOURTH AVE,2.842684923351689,54.18249091414079
E01660,235.22273249999998,FIFTH AVE AT SHADY AVE,2.857568090489656,54.27302915477972
E13910,235.08409,CENTRE AVE OPP CYPRESS ST,2.872451257627623,54.363514031324556
E01810,230.061356275,FIFTH AVE AT WASHINGTON PL,2.8873344247655903,54.45206563607281
P00920,229.51590992500002,7TH ST AT FT DUQUESNE BLVD,2.902217591903557,54.54040729617681
P00490,226.98636499999998,FIFTH AVE AT GRANT ST NS,2.917100759041524,54.62777532356814
W26170,224.52954545454554,WEST BUSWAY AT INGRAM STATION C,2.931983926179491,54.71419771055794
S08860,224.36817299999998,BROWNSVILLE RD OPP MATTHEWS AVE,2.946867093317458,54.80055798459645
S48620,223.93636500000002,WHARTON ST AT S 20TH ST,2.9617502604554247,54.88675205388003
W03830,222.56818181818184,CHARTIERS AVE AT MCKEES ROCKS PLAZA NS,2.9766334275933914,54.97241950357697
E41090,222.059088,MURRAY AVE AT BARTLETT ST,2.991516594731359,55.057891000875415
E01900,221.840910275,FIFTH AVE OPP BELLEFONTE ST,3.006399761869326,55.143278520629856
E00980,218.96363710000003,FIFTH AVE AT BELLEFONTE ST,3.0212829290072927,55.22755856557379
