route_id,route_name,mode,month,otp,rolling_mean,rolling_std,z_score,known_event
83,BEDFORD HILL,BUS,2021-12,0.7979,0.7420666666666667,0.025136150473094147,2.221236437659683,
83,BEDFORD HILL,BUS,2022-03,0.5673,0.7478916666666667,0.03133117698898524,-5.763960502669764,
83,BEDFORD HILL,BUS,2022-04,0.3497,0.7329583333333334,0.0608526007262754,-6.298142211822463,
83,BEDFORD HILL,BUS,2024-09,0.503,0.5952333333333334,0.03557579190541059,-2.5925869360424825,
83,BEDFORD HILL,BUS,2024-12,0.7109,0.5992333333333333,0.04532341023303098,2.4637745944652196,
83,BEDFORD HILL,BUS,2025-06,0.4562,0.5855833333333333,0.0625748981524381,-2.0676555160848027,
86,LIBERTY,BUS,2020-03,0.6611,0.6000416666666667,0.029621075369753308,2.0613138642387456,COVID-19 shutdown begins
86,LIBERTY,BUS,2020-04,0.6931,0.604425,0.03447990521501422,2.571787812264248,COVID-19 reduced service
86,LIBERTY,BUS,2022-02,0.616,0.6721083333333334,0.01732100450232877,-3.239323292467812,
86,LIBERTY,BUS,2022-04,0.6055,0.6616916666666667,0.020689631058415026,-2.7159337210033034,
86,LIBERTY,BUS,2022-09,0.5665,0.6514833333333333,0.023595948547977287,-3.601606994545609,
86,LIBERTY,BUS,2023-03,0.5612,0.6304166666666666,0.031862997443125575,-2.172321257289623,
86,LIBERTY,BUS,2023-05,0.5241,0.6194916666666667,0.041000586655078934,-2.3265927258348156,
86,LIBERTY,BUS,2023-06,0.5124,0.6096166666666666,0.04851140134655049,-2.0039962558941706,
86,LIBERTY,BUS,2024-02,0.6234,0.5330916666666666,0.03332592379769548,2.709852362429582,
86,LIBERTY,BUS,2024-03,0.7219,0.5345333333333334,0.03694864577007568,5.071002272522065,
86,LIBERTY,BUS,2024-04,0.6919,0.547925,0.06554688987837157,2.196519167685288,
87,FRIENDSHIP,BUS,2020-12,0.7042,0.754775,0.017884992439065894,-2.8277898451625725,
87,FRIENDSHIP,BUS,2021-02,0.6855,0.75045,0.02439517463463902,-2.662411766783445,
87,FRIENDSHIP,BUS,2021-07,0.664,0.7350583333333334,0.03266138833360853,-2.1756066400954057,
87,FRIENDSHIP,BUS,2021-09,0.5708,0.7171833333333333,0.03958265996237447,-3.6981681744602017,
87,FRIENDSHIP,BUS,2023-05,0.5894,0.6700916666666666,0.027257241184127555,-2.960375414429506,
87,FRIENDSHIP,BUS,2023-08,0.5575,0.6521750000000001,0.04410215671906227,-2.1467204110468976,
87,FRIENDSHIP,BUS,2023-09,0.514,0.6432083333333333,0.051545645408764273,-2.506677961032263,
87,FRIENDSHIP,BUS,2024-03,0.7727,0.589825,0.05028710525120179,3.6366181566124163,
87,FRIENDSHIP,BUS,2024-04,0.7516,0.5998333333333333,0.07142528624479925,2.124831059780561,
87,FRIENDSHIP,BUS,2025-04,0.6,0.714625,0.02238266882291578,-5.121149801521651,
87,FRIENDSHIP,BUS,2025-05,0.608,0.7019916666666667,0.037376887810841114,-2.514700184304926,
87,FRIENDSHIP,BUS,2025-10,0.5244,0.650575,0.05712285205828468,-2.208835789068423,
88,PENN,BUS,2019-12,0.66,0.5942090909090909,0.03228384904392457,2.037889255441497,
88,PENN,BUS,2020-01,0.6755,0.5996916666666666,0.036169059060657566,2.0959443043900725,
88,PENN,BUS,2020-05,0.729,0.6173166666666666,0.05313142937921768,2.1020201157437373,COVID-19 reduced service
88,PENN,BUS,2021-07,0.7442,0.6468666666666666,0.03279252501668202,2.968156105204419,
88,PENN,BUS,2022-08,0.6125,0.6775166666666667,0.022278641762637014,-2.9183406851895493,
88,PENN,BUS,2022-10,0.6118,0.6707083333333334,0.028973199476047245,-2.0332008338269336,
88,PENN,BUS,2022-11,0.5676,0.6666166666666667,0.03358435331934836,-2.9482975516941705,
88,PENN,BUS,2022-12,0.5071,0.6565166666666667,0.04316467059852105,-3.4615500267894137,
88,PENN,BUS,2023-10,0.6664,0.5585416666666667,0.03513624024832374,3.069717550057989,
88,PENN,BUS,2023-11,0.7053,0.5630916666666667,0.04485192725834559,3.1706181211393254,
88,PENN,BUS,2024-10,0.629,0.6967666666666666,0.03273897686337567,-2.0699078944790004,
88,PENN,BUS,2025-04,0.6193,0.6791999999999999,0.029686421750754588,-2.0177574954272615,
88,PENN,BUS,2025-05,0.581,0.6718166666666666,0.032758450216792905,-2.7723126724753135,
88,PENN,BUS,2025-06,0.5469,0.6630333333333333,0.041465765360954504,-2.800703961989041,
89,GARFIELD COMMONS,BUS,2019-08,0.7018,0.5966714285714286,0.026235962232891583,4.007040812735027,
89,GARFIELD COMMONS,BUS,2019-12,0.8198,0.6117909090909092,0.03920985729495718,5.305020350988197,
89,GARFIELD COMMONS,BUS,2021-09,0.7009,0.7870416666666668,0.032483715034217035,-2.651841594347464,
89,GARFIELD COMMONS,BUS,2022-09,0.4661,0.7414916666666667,0.04175259291530897,-6.595797947813003,
89,GARFIELD COMMONS,BUS,2023-10,0.6279,0.7887166666666667,0.07795505503853217,-2.062940839271772,
89,GARFIELD COMMONS,BUS,2024-07,0.6035,0.6911833333333334,0.03953175555132438,-2.218048050496857,
89,GARFIELD COMMONS,BUS,2024-08,0.5845,0.6803750000000001,0.04442714413918143,-2.158027527037135,
89,GARFIELD COMMONS,BUS,2025-11,0.762,0.69525,0.014754629473797316,4.5240038130771785,
91,BUTLER STREET,BUS,2019-12,0.6385,0.6830636363636363,0.020605546473086916,-2.1627010194483955,
91,BUTLER STREET,BUS,2020-03,0.7516,0.6851166666666666,0.025957722036675984,2.5612160126916503,COVID-19 shutdown begins
91,BUTLER STREET,BUS,2021-11,0.5996,0.6768000000000001,0.02348763698010256,-3.2868355409869308,
91,BUTLER STREET,BUS,2022-03,0.5495,0.6593,0.031425091306730324,-3.4940232608483814,
91,BUTLER STREET,BUS,2022-12,0.7167,0.618875,0.03400588518584198,2.8767079423278337,
91,BUTLER STREET,BUS,2023-01,0.7465,0.6260083333333334,0.04424114617809379,2.7235204572147516,
91,BUTLER STREET,BUS,2025-05,0.5481,0.6287416666666666,0.036100829966115244,-2.2337898253962036,
91,BUTLER STREET,BUS,2025-07,0.5239,0.6224999999999999,0.04607093345148155,-2.1401780388026657,
93,LAWRENCEVILLE - HAZELWOOD,BUS,2020-06,0.6427,0.7288083333333334,0.029583148100145642,-2.9107224505599327,COVID-19 partial recovery
93,LAWRENCEVILLE - HAZELWOOD,BUS,2022-03,0.6926,0.7271666666666666,0.015436929353948001,-2.239219074862592,
93,LAWRENCEVILLE - HAZELWOOD,BUS,2022-09,0.6048,0.7090416666666667,0.019628664490916502,-5.3106856411400925,
93,LAWRENCEVILLE - HAZELWOOD,BUS,2022-10,0.6169,0.6995,0.03555622947593644,-2.3230809682984415,
93,LAWRENCEVILLE - HAZELWOOD,BUS,2023-02,0.3653,0.6874666666666668,0.045885139866911784,-7.021154726804794,
93,LAWRENCEVILLE - HAZELWOOD,BUS,2023-03,0.4409,0.6580583333333333,0.10252650618106993,-2.118070159825933,
93,LAWRENCEVILLE - HAZELWOOD,BUS,2024-11,0.7138,0.6204083333333333,0.045904039401051915,2.034497788979471,
BLUE,SouthHills Village via Overbrook,RAIL,2019-08,0.7166,0.8465999999999999,0.01924257432535121,-6.755852818961486,
BLUE,SouthHills Village via Overbrook,RAIL,2020-09,0.8194,0.8933916666666667,0.02358687841435026,-3.136984274343405,
BLUE,SouthHills Village via Overbrook,RAIL,2021-05,0.7941,0.8803333333333333,0.02413715857847454,-3.5726381401925225,
BLUE,SouthHills Village via Overbrook,RAIL,2021-08,0.7653,0.8691083333333333,0.03392447382410553,-3.0599835938964732,
BLUE,SouthHills Village via Overbrook,RAIL,2023-06,0.8373,0.8811583333333334,0.014811632917979847,-2.961073473546167,
BLUE,SouthHills Village via Overbrook,RAIL,2023-09,0.9165,0.8755166666666666,0.018443073759462622,2.2221530894385744,
BLUE,SouthHills Village via Overbrook,RAIL,2023-10,0.6762,0.8809166666666667,0.020235200353180258,-10.11685889408515,
BLUE,SouthHills Village via Overbrook,RAIL,2024-05,0.6572,0.8635250000000001,0.07224222040532052,-2.8560168671781936,
BLUE,SouthHills Village via Overbrook,RAIL,2025-10,0.6866,0.8181249999999999,0.028254046371513103,-4.655085444066122,
BLUE,SouthHills Village via Overbrook,RAIL,2025-11,0.4447,0.809025,0.04727857721670924,-7.705921401358074,
G2,WEST BUSWAY,BUS,2020-12,0.7889,0.8273166666666666,0.018301059747424204,-2.099149841422354,
G2,WEST BUSWAY,BUS,2021-01,0.7854,0.8266166666666667,0.019663479454115604,-2.0961024096902623,
G2,WEST BUSWAY,BUS,2022-02,0.7959,0.8291416666666667,0.01054061049925328,-3.1536756499086582,
G2,WEST BUSWAY,BUS,2022-09,0.7325,0.8164583333333333,0.012321117004656452,-6.814181969183746,
G2,WEST BUSWAY,BUS,2024-05,0.7727,0.8261833333333334,0.026242361081875054,-2.0380534040541396,
G2,WEST BUSWAY,BUS,2025-02,0.8791,0.8149000000000001,0.028717875332906765,2.2355414269256713,
G2,WEST BUSWAY,BUS,2025-03,0.9017,0.8166583333333333,0.03204940669804946,2.653455256375849,
G3,MOON FLYER,BUS,2019-07,0.7814,0.6937000000000001,0.03055643958317136,2.8700987810209324,
G3,MOON FLYER,BUS,2020-09,0.8118,0.7333166666666667,0.03229626585038572,2.4301055018840794,
G3,MOON FLYER,BUS,2020-12,0.8443,0.743125,0.04426817295036744,2.285502049371573,
G3,MOON FLYER,BUS,2021-10,0.7287,0.7991,0.0238401876136614,-2.9529968950268644,
G3,MOON FLYER,BUS,2022-03,0.7011,0.7736416666666667,0.030258836675749863,-2.3973713016139615,
G3,MOON FLYER,BUS,2022-09,0.6829,0.7424083333333334,0.029714932222195737,-2.002640722460858,
G3,MOON FLYER,BUS,2023-01,0.8047,0.7277416666666666,0.031165028720530535,2.469381113794246,
G3,MOON FLYER,BUS,2024-08,0.7558,0.6886333333333333,0.033419818108783854,2.0097855245062823,
G3,MOON FLYER,BUS,2024-09,0.7827,0.6947333333333333,0.03851111606544298,2.2841889733131207,
G3,MOON FLYER,BUS,2025-03,0.8179,0.7447333333333334,0.03479859802121959,2.1025751273672237,
G3,MOON FLYER,BUS,2025-11,0.8451,0.7604666666666665,0.031173541617366962,2.7149091486667567,
G31,BRIDGEVILLE FLYER,BUS,2020-04,0.6174,0.7094333333333332,0.02502628920785399,-3.677466226373286,COVID-19 reduced service
G31,BRIDGEVILLE FLYER,BUS,2020-05,0.6187,0.7039166666666666,0.036089581305244804,-2.3612539570882274,COVID-19 reduced service
G31,BRIDGEVILLE FLYER,BUS,2020-06,0.5751,0.697825,0.04368981834790254,-2.8090068725564263,COVID-19 partial recovery
G31,BRIDGEVILLE FLYER,BUS,2020-07,0.5209,0.6890083333333333,0.056277695538743476,-2.987121837950913,
G31,BRIDGEVILLE FLYER,BUS,2020-09,0.4974,0.6620083333333333,0.07960653762935127,-2.067774057700526,
G31,BRIDGEVILLE FLYER,BUS,2022-02,0.7756,0.736725,0.01654537150328923,2.349599704803946,
G31,BRIDGEVILLE FLYER,BUS,2022-09,0.637,0.7375833333333333,0.023176784361368424,-4.33983126239841,
G31,BRIDGEVILLE FLYER,BUS,2023-01,0.8236,0.7309583333333333,0.045242547519571026,2.047666892024411,
G31,BRIDGEVILLE FLYER,BUS,2024-08,0.8208,0.7641083333333333,0.02016587839681707,2.8112669109228965,
G31,BRIDGEVILLE FLYER,BUS,2025-01,0.8515,0.7778333333333333,0.029596723815418054,2.4890142275913325,
G31,BRIDGEVILLE FLYER,BUS,2025-02,0.8571,0.7849833333333334,0.03605767686091467,2.000036412352419,
O1,ROSS FLYER,BUS,2020-12,0.6329,0.6829916666666667,0.01807074271922024,-2.7719760855976663,
O1,ROSS FLYER,BUS,2021-01,0.5687,0.6796083333333334,0.02310802530146922,-4.799559109288399,
O1,ROSS FLYER,BUS,2021-06,0.7692,0.6634833333333333,0.0412363659745604,2.5636756335872457,
O1,ROSS FLYER,BUS,2021-07,0.8232,0.6699333333333333,0.050972155203214735,3.0068704384899245,
O1,ROSS FLYER,BUS,2023-06,0.6102,0.6750916666666668,0.02388694806539305,-2.7166160569788564,
O1,ROSS FLYER,BUS,2023-07,0.6018,0.6705333333333333,0.030352724404703355,-2.2644864565331284,
O1,ROSS FLYER,BUS,2023-08,0.5888,0.6652583333333333,0.03630052487307312,-2.1062597194027983,
O1,ROSS FLYER,BUS,2023-10,0.7577,0.6650583333333333,0.04598816959201829,2.0144673616830713,
O1,ROSS FLYER,BUS,2023-12,0.8215,0.6782750000000001,0.057663146021448626,2.48382216167542,
O12,MCKNIGHT FLYER,BUS,2021-07,0.6772,0.6068583333333334,0.023075506823285956,3.048325967674238,
O12,MCKNIGHT FLYER,BUS,2021-08,0.7021,0.6152666666666666,0.028640414335922876,3.031846268523451,
O12,MCKNIGHT FLYER,BUS,2021-10,0.7395,0.6271833333333333,0.03700815225505507,3.0349168986496755,
O12,MCKNIGHT FLYER,BUS,2024-03,0.7166,0.6443166666666666,0.028227769477891306,2.5607171473448327,
O12,MCKNIGHT FLYER,BUS,2025-05,0.5489,0.6524916666666667,0.037692161189715793,-2.7483610224751813,
O12,MCKNIGHT FLYER,BUS,2025-06,0.5438,0.6492666666666667,0.044744920145060936,-2.3570645857618855,
O12,MCKNIGHT FLYER,BUS,2025-07,0.4591,0.6406416666666667,0.054146139933488976,-3.352809025531006,
O5,THOMPSON RUN FLYER VIA 279,BUS,2022-04,0.6773,0.7450666666666667,0.02252636166132767,-3.0083272072740295,
O5,THOMPSON RUN FLYER VIA 279,BUS,2022-05,0.6209,0.7380916666666667,0.029133625007207245,-4.022556981414951,
O5,THOMPSON RUN FLYER VIA 279,BUS,2022-09,0.4348,0.7178666666666667,0.04688968355877868,-6.036864512250925,
O5,THOMPSON RUN FLYER VIA 279,BUS,2025-02,0.7975,0.681825,0.052885710821458355,2.187263784550758,
P1,EAST BUSWAY-ALL STOPS,BUS,2022-05,0.9025,0.8829916666666667,0.008929466881502928,2.1847142267523334,
P1,EAST BUSWAY-ALL STOPS,BUS,2022-07,0.857,0.8853083333333333,0.010186752389373246,-2.7789360388168793,
P1,EAST BUSWAY-ALL STOPS,BUS,2022-09,0.7936,0.8793583333333332,0.01370795776403571,-6.256098450954482,
P1,EAST BUSWAY-ALL STOPS,BUS,2023-07,0.7842,0.8466166666666667,0.03090727579340639,-2.019481337788507,
P1,EAST BUSWAY-ALL STOPS,BUS,2024-10,0.7462,0.8453916666666667,0.030472833156863704,-3.255085149321757,
P10,ALLEGHENY VALLEY FLYER,BUS,2020-01,0.7595,0.6465333333333333,0.036192574158830204,3.1212664280499993,
P10,ALLEGHENY VALLEY FLYER,BUS,2021-07,0.7453,0.681525,0.011414832854268914,5.587028808411274,
P10,ALLEGHENY VALLEY FLYER,BUS,2021-12,0.6331,0.6882,0.021644356812300238,-2.545698191811703,
P10,ALLEGHENY VALLEY FLYER,BUS,2022-03,0.5636,0.6774,0.030103578766409837,-3.78028143706888,
P10,ALLEGHENY VALLEY FLYER,BUS,2022-04,0.5231,0.6670083333333333,0.044214630617093804,-3.2547672868649262,
P10,ALLEGHENY VALLEY FLYER,BUS,2022-05,0.5156,0.6547833333333334,0.06061253745694606,-2.2962796011006357,
P10,ALLEGHENY VALLEY FLYER,BUS,2024-02,0.6865,0.5920333333333333,0.04233026712827985,2.2316577020501662,
P12,HOLIDAY PARK FLYER,BUS,2020-03,0.7355,0.6519333333333334,0.03925206035897027,2.128975292059266,COVID-19 shutdown begins
P12,HOLIDAY PARK FLYER,BUS,2021-04,0.7707,0.7063416666666668,0.02115821174490984,3.0417661997742496,
P12,HOLIDAY PARK FLYER,BUS,2021-09,0.6602,0.7267333333333333,0.022667811914027287,-2.9351458175882077,
P12,HOLIDAY PARK FLYER,BUS,2022-02,0.7957,0.7273416666666667,0.03089120081639445,2.2128739423122217,
P12,HOLIDAY PARK FLYER,BUS,2022-11,0.634,0.7258166666666667,0.0313966076144699,-2.9244136116269672,
P12,HOLIDAY PARK FLYER,BUS,2022-12,0.6189,0.7163916666666666,0.04017526281711491,-2.4266590889639335,
P12,HOLIDAY PARK FLYER,BUS,2023-01,0.6012,0.7067916666666667,0.048467129598472804,-2.1786243076791147,
P12,HOLIDAY PARK FLYER,BUS,2024-10,0.4739,0.7094916666666666,0.046212502407766975,-5.09800712776529,
P13,MOUNT ROYAL FLYER,BUS,2020-12,0.625,0.6978416666666667,0.03479724279394284,-2.0933171946412448,
P13,MOUNT ROYAL FLYER,BUS,2021-07,0.709,0.6722916666666666,0.01824153394334109,2.012349040785213,
P13,MOUNT ROYAL FLYER,BUS,2021-09,0.5773,0.678325,0.023873801730996094,-4.231625994817409,
P13,MOUNT ROYAL FLYER,BUS,2021-11,0.5685,0.6679499999999999,0.03855849157743695,-2.579198405629397,
P13,MOUNT ROYAL FLYER,BUS,2022-02,0.5142,0.6512,0.05409905057140361,-2.532391946863801,
P13,MOUNT ROYAL FLYER,BUS,2022-09,0.8421,0.6023999999999999,0.041920530877971394,5.717961938453379,
P13,MOUNT ROYAL FLYER,BUS,2025-05,0.5404,0.703875,0.03503310447406708,-4.666300701983486,
P16,PENN HILLS FLYER,BUS,2021-09,0.629,0.6849,0.02093157684196091,-2.6706062530338794,
P16,PENN HILLS FLYER,BUS,2022-05,0.6139,0.6724583333333333,0.021106675304847288,-2.7743987381984767,
P16,PENN HILLS FLYER,BUS,2022-06,0.6125,0.6666666666666666,0.026641127922250304,-2.0331971988853867,
P16,PENN HILLS FLYER,BUS,2022-08,0.5481,0.656925,0.027707239782476415,-3.9276738085194207,
P16,PENN HILLS FLYER,BUS,2023-10,0.7356,0.6011583333333334,0.03780397906746536,3.5562834913949333,
P16,PENN HILLS FLYER,BUS,2024-10,0.5474,0.6557583333333333,0.03079142319582298,-3.519107663332454,
P16,PENN HILLS FLYER,BUS,2024-12,0.4723,0.6324083333333334,0.0372940760183253,-4.293130449314804,
P16,PENN HILLS FLYER,BUS,2025-01,0.4628,0.6176,0.05877004493632957,-2.6339949232250484,
P17,LINCOLN PARK FLYER,BUS,2020-01,0.5994,0.7122166666666666,0.047647642951019885,-2.367728174563392,
P17,LINCOLN PARK FLYER,BUS,2020-04,0.8114,0.68335,0.04492728468415266,2.8501611192444813,COVID-19 reduced service
P17,LINCOLN PARK FLYER,BUS,2020-05,0.8276,0.6886666666666668,0.05570425695065172,2.494124164629177,COVID-19 reduced service
P17,LINCOLN PARK FLYER,BUS,2021-09,0.6349,0.7713916666666667,0.0291912333768302,-4.675775939464191,
P17,LINCOLN PARK FLYER,BUS,2021-11,0.6435,0.7508166666666667,0.05329572442911549,-2.0136074294177257,
P17,LINCOLN PARK FLYER,BUS,2023-09,0.5446,0.663125,0.045565100779993435,-2.6012232601500473,
P17,LINCOLN PARK FLYER,BUS,2025-05,0.5279,0.6097666666666667,0.03837094860659257,-2.133558581155354,
P2,EAST BUSWAY SHORT,UNKNOWN,2020-07,0.3214,0.8475083333333333,0.06601332452733706,-7.969729400849435,
P2,EAST BUSWAY SHORT,UNKNOWN,2021-10,0.8937,0.870375,0.01055609474965253,2.2096239710966805,
P2,EAST BUSWAY SHORT,UNKNOWN,2021-12,0.9047,0.8723333333333333,0.012015999435096871,2.693630841237279,
P2,EAST BUSWAY SHORT,UNKNOWN,2022-05,0.9148,0.8812500000000001,0.014479797838870254,2.3170212991466395,
P2,EAST BUSWAY SHORT,UNKNOWN,2022-08,0.8484,0.8851749999999999,0.016892070490456466,-2.1770569819002774,
P2,EAST BUSWAY SHORT,UNKNOWN,2022-11,0.8392,0.8816666666666667,0.01925632521033194,-2.2053359715737124,
P2,EAST BUSWAY SHORT,UNKNOWN,2023-07,0.799,0.8728166666666666,0.019892430416588055,-3.710791749464244,
P2,EAST BUSWAY SHORT,UNKNOWN,2023-08,0.8069,0.8675833333333335,0.029157373411239158,-2.0812345638082137,
P3,EAST BUSWAY-OAKLAND,BUS,2020-07,0.8329,0.8857416666666666,0.02552768402176643,-2.0699749582300813,
P3,EAST BUSWAY-OAKLAND,BUS,2021-08,0.8662,0.8958166666666667,0.010811764075498375,-2.7393001234446137,
P3,EAST BUSWAY-OAKLAND,BUS,2021-09,0.8308,0.894625,0.013181745297603962,-4.841923323431341,
P3,EAST BUSWAY-OAKLAND,BUS,2021-10,0.8371,0.8887083333333333,0.022387921188701546,-2.305186484191235,
P3,EAST BUSWAY-OAKLAND,BUS,2022-05,0.9335,0.876125,0.024528577952332178,2.3391082887683154,
P3,EAST BUSWAY-OAKLAND,BUS,2022-09,0.7517,0.8800416666666666,0.03295284394771448,-3.894706838362824,
P3,EAST BUSWAY-OAKLAND,BUS,2022-10,0.7745,0.8734500000000001,0.04811938751216036,-2.0563437133316422,
P3,EAST BUSWAY-OAKLAND,BUS,2022-11,0.7415,0.8682333333333334,0.055279000341792374,-2.292612611475169,
P3,EAST BUSWAY-OAKLAND,BUS,2024-08,0.7518,0.8189333333333333,0.022824919927504995,-2.9412297412896837,
P3,EAST BUSWAY-OAKLAND,BUS,2025-07,0.7477,0.8074583333333334,0.029470214804207313,-2.027753571881056,
P3,EAST BUSWAY-OAKLAND,BUS,2025-08,0.7106,0.8033166666666668,0.034135394409838204,-2.716144584517963,
P3,EAST BUSWAY-OAKLAND,BUS,2025-09,0.7166,0.7998833333333333,0.04114103974761961,-2.0243371058251385,
P67,MONROEVILLE FLYER,BUS,2019-11,0.6325,0.70109,0.02889661456526238,-2.3736344562125438,
P67,MONROEVILLE FLYER,BUS,2019-12,0.8011,0.6948545454545454,0.03433952136056541,3.0939701642861013,
P67,MONROEVILLE FLYER,BUS,2020-01,0.813,0.7037083333333333,0.044862871029055854,2.4361273400421233,
P67,MONROEVILLE FLYER,BUS,2021-04,0.7928,0.6924833333333332,0.025148751399814862,3.9889322961538847,
P67,MONROEVILLE FLYER,BUS,2021-05,0.7873,0.7008666666666666,0.03834893226754303,2.2538654461179615,
P67,MONROEVILLE FLYER,BUS,2022-05,0.6196,0.7086416666666667,0.03895100554970737,-2.285991475959101,
P67,MONROEVILLE FLYER,BUS,2022-09,0.85,0.6944500000000001,0.04629560159748134,3.35993041741707,
P67,MONROEVILLE FLYER,BUS,2023-11,0.7359,0.6527333333333333,0.027116225713945716,3.067044342527898,
P67,MONROEVILLE FLYER,BUS,2023-12,0.7295,0.6567,0.035098666123320424,2.0741528964153417,
P67,MONROEVILLE FLYER,BUS,2024-01,0.751,0.6605833333333333,0.04043346573712317,2.236183938683556,
P67,MONROEVILLE FLYER,BUS,2024-06,0.5922,0.686925,0.0434693021254392,-2.1791240109319556,
P67,MONROEVILLE FLYER,BUS,2024-10,0.435,0.6867916666666667,0.04565607513759459,-5.514965224405236,
P67,MONROEVILLE FLYER,BUS,2024-11,0.4942,0.6694916666666666,0.08569709296367183,-2.045479731044963,
P68,BRADDOCK HILLS FLYER,BUS,2020-12,0.4755,0.6990666666666666,0.0313076909904184,-7.140950341406154,
P68,BRADDOCK HILLS FLYER,BUS,2021-01,0.5062,0.6834583333333333,0.0716844278554953,-2.4727592677541996,
P68,BRADDOCK HILLS FLYER,BUS,2022-09,0.584,0.7066666666666667,0.021611080210826757,-5.676100660864372,
P68,BRADDOCK HILLS FLYER,BUS,2022-10,0.7846,0.6970916666666667,0.04158676490365073,2.1042351703979576,
P68,BRADDOCK HILLS FLYER,BUS,2024-05,0.5968,0.6909583333333335,0.03131196281218306,-3.007104150516483,
P69,TRAFFORD FLYER,BUS,2019-11,0.4604,0.5702200000000001,0.04514280550529498,-2.432724301707807,
P69,TRAFFORD FLYER,BUS,2020-03,0.647,0.5426000000000001,0.048330998898692926,2.160104330118105,COVID-19 shutdown begins
P69,TRAFFORD FLYER,BUS,2020-04,0.7365,0.5452,0.05321887908354604,3.5945890498686817,COVID-19 reduced service
P69,TRAFFORD FLYER,BUS,2020-05,0.7793,0.5572833333333334,0.07619034576558105,2.9139737382181896,COVID-19 reduced service
P69,TRAFFORD FLYER,BUS,2022-08,0.5922,0.69815,0.03880127692369297,-2.730580238592729,
P69,TRAFFORD FLYER,BUS,2022-09,0.5227,0.6871583333333334,0.048301260257101554,-3.4048455973600333,
P69,TRAFFORD FLYER,BUS,2024-06,0.5593,0.6582916666666666,0.03445200768218513,-2.873320695265444,
P69,TRAFFORD FLYER,BUS,2024-10,0.5347,0.6426833333333334,0.03724373854228481,-2.899368794857535,
P69,TRAFFORD FLYER,BUS,2024-12,0.5117,0.623025,0.04888100811711509,-2.2774693953380414,
P69,TRAFFORD FLYER,BUS,2025-06,0.7084,0.586725,0.04171585974836773,2.9167563783642483,
P7,MCKEESPORT FLYER,BUS,2019-09,0.5016,0.6207625,0.04151866834844982,-2.8700944596757307,
P7,MCKEESPORT FLYER,BUS,2020-04,0.7183,0.5806583333333333,0.05897454702640532,2.33391647086393,COVID-19 reduced service
P7,MCKEESPORT FLYER,BUS,2021-12,0.6556,0.7402083333333334,0.02774489169471606,-3.0495103121792626,
P7,MCKEESPORT FLYER,BUS,2022-09,0.4,0.7290833333333334,0.03742028699499629,-8.79424931661634,
P7,MCKEESPORT FLYER,BUS,2024-01,0.8369,0.7818999999999999,0.021227554991310755,2.590971971219184,
P7,MCKEESPORT FLYER,BUS,2024-04,0.7239,0.7856583333333332,0.026559006633030628,-2.3253254229970444,
P7,MCKEESPORT FLYER,BUS,2024-05,0.7123,0.780075,0.0318686544485905,-2.1266978845728297,
P7,MCKEESPORT FLYER,BUS,2024-10,0.6166,0.7747833333333335,0.0385907627509097,-4.098994734940931,
P71,SWISSVALE FLYER,BUS,2022-07,0.835,0.7630333333333333,0.030835585503332694,2.3338835793757995,
P71,SWISSVALE FLYER,BUS,2022-08,0.5894,0.7737666666666666,0.03165996420297003,-5.823337811903499,
P71,SWISSVALE FLYER,BUS,2022-09,0.593,0.76015,0.062050119038784116,-2.6937901584930684,
P71,SWISSVALE FLYER,BUS,2024-02,0.5936,0.6664916666666666,0.03298957020672192,-2.2095367175112286,
P71,SWISSVALE FLYER,BUS,2024-10,0.4807,0.6524166666666666,0.0423854785024161,-4.051308908943384,
P76,LINCOLN HIGHWAY FLYER,BUS,2021-03,0.7924,0.7357250000000001,0.02527316669009722,2.242496980887119,
P76,LINCOLN HIGHWAY FLYER,BUS,2021-04,0.811,0.7437583333333332,0.026774528544642212,2.5114043205112733,
P76,LINCOLN HIGHWAY FLYER,BUS,2021-09,0.7143,0.7672166666666667,0.025436546125365576,-2.0803400904298712,
P76,LINCOLN HIGHWAY FLYER,BUS,2022-02,0.7003,0.7654166666666665,0.029186791325508193,-2.231032042558131,
P76,LINCOLN HIGHWAY FLYER,BUS,2022-04,0.6758,0.7595666666666666,0.03699042464140535,-2.26455001473279,
P76,LINCOLN HIGHWAY FLYER,BUS,2022-09,0.507,0.7445416666666667,0.039316904953867984,-6.041718363777192,
P78,OAKMONT FLYER,BUS,2020-05,0.7195,0.5887333333333333,0.04083544212241776,3.202283601452148,COVID-19 reduced service
P78,OAKMONT FLYER,BUS,2021-04,0.5602,0.6754000000000001,0.026294658980657915,-4.3811178568522235,
P78,OAKMONT FLYER,BUS,2021-05,0.5742,0.6680083333333333,0.04212389644269812,-2.226962395583286,
P78,OAKMONT FLYER,BUS,2021-09,0.4846,0.627025,0.05664063952194187,-2.5145372863388387,
P78,OAKMONT FLYER,BUS,2022-07,0.5929,0.52825,0.02762822996337492,2.3399978965609667,
P78,OAKMONT FLYER,BUS,2022-09,0.4217,0.5294583333333334,0.030594814127809115,-3.522111063763141,
P78,OAKMONT FLYER,BUS,2022-10,0.3841,0.5242166666666667,0.04217534465739116,-3.3222411768035536,
P78,OAKMONT FLYER,BUS,2024-03,0.6931,0.5089083333333334,0.04498364264997496,4.094636534882067,
