stop_id,stop_code,stop_name,classification,auth_class,auth_has_signal,heur_has_signal
22287,15266,LIBERTY AVE + TITO WAY,near_side,none,0,1
22296,45,LIBERTY AVE + MARKET ST,near_side,nearside,1,1
22298,20698,SEVENTH AVE + WILLIAM PENN PL,near_side,nearside,1,1
2230,2230,ISLAND AVE + GLENN,mid_block,none,0,0
22301,22301,HWY RT 51 + STEWART AVE,ambiguous,nearside,1,0
22302,22302,BROWNSVILLE RD + MARYAL DR,mid_block,none,0,0
22303,22303,BROWNSVILLE RD + THURNER DR,mid_block,none,0,0
22304,19819,PITTSBURGH ST + BLOCKDALE ST,mid_block,none,0,0
22306,22306,BOGGS AVE + MINSINGER ST,mid_block,none,0,0
22307,22307,BOGGS AVE + MINSINGER ST,mid_block,none,0,0
2231,2231,ISLAND AVE + #1470,mid_block,none,0,0
22311,22311,PARKLINE DR + RADFORD RD,mid_block,none,0,0
22313,20782,31ST ST BRIDGE RAMP + 31ST ST BRIDGE,near_side,nearside,1,1
22316,21523,LEWIS AVE + #1236,mid_block,none,0,0
2232,2232,ISLAND AVE + FLEMING,mid_block,none,0,0
22320,15580,BLAZIER DR + TARGET ENTRANCE DRIVE,mid_block,none,0,0
22322,14618,MONROEVILLE TRESTLE RD + SALTSBURG RD,mid_block,none,0,0
22325,14744,SALTSBURG RD + MILLERS LN,mid_block,none,0,0
22326,20290,ALPHA DR + FREEPORT RD (HARMAR),mid_block,nearside,1,0
22332,15111,BEULAH RD + LONG RD,mid_block,none,0,0
22337,22337,4TH AVE + CHESTNUT ST,mid_block,none,0,0
2235,2235,ISLAND AVE + #1308,mid_block,none,0,0
22358,22358,BAKERSTOWN RD + #1 COCHRAN DRVWY,mid_block,none,0,0
22359,22359,FREEPORT RD + ALTERMOOR DR,mid_block,none,0,0
22361,22361,BAKERSTOWN RD + #1 COCHRAN DRVWY FS,mid_block,none,0,0
22368,22368,ALPHA DR AT HARMAR PARK AND RIDE,mid_block,none,0,0
2237,2237,ISLAND AVE + #1179,mid_block,none,0,0
22375,22375,ALLEQUIPPA ST + CENTRE AVE,near_side,farside,1,1
2238,2238,ISLAND AVE + TUNNEL WAY,near_side,nearside,1,1
2239,2239,ISLAND AVE + ADRIAN,mid_block,none,0,0
22395,22395,SEAVEY RD + ELBE DR FS,mid_block,none,0,0
22397,22397,W CARSON ST + CORLISS TUNNEL,near_side,nearside,1,1
22398,22398,CLEVER RD + REGINA DR FS,mid_block,none,0,0
224,224,EAST ST + SUFFOLK ST NS,mid_block,none,0,0
2240,2240,ISLAND AVE + MCKEES ROCKS BRIDGE,far_side,farside,1,1
22400,2250,W CARSON ST + TABOR,near_side,nearside,1,1
22401,2251,W CARSON ST + SAGINAW,mid_block,none,0,0
22402,2252,W CARSON ST + EARL,mid_block,none,0,0
22404,2313,W CARSON + BUSWAY RAMP FS,far_side,farside,1,1
2241,2241,ISLAND AVE + CUTLER,far_side,farside,1,1
22419,22419,HERBST RD + AGNES,mid_block,none,0,0
2242,2242,ISLAND AVE + BRADLEY,mid_block,none,0,0
22422,22422,MT CARMEL RD + GEISLER WAY,mid_block,none,0,0
22423,22423,CHASKE ST + #8038,mid_block,none,0,0
22429,22429,MATHIAS ST + MANOR CARE DRIVEWAY,mid_block,none,0,0
22430,22430,LARGE PARK-AND-RIDE OUTBOUND PLATFORM,mid_block,none,0,0
22432,22432,MCKNIGHT RD + #7905 (MAD MEX),mid_block,none,0,0
22434,22434,PARK AVE + MONTIER ST,mid_block,none,0,0
22437,20448,WOODSTOCK AVE + BRADDOCK AVE FS,far_side,farside,1,1
2244,2244,ISLAND AVE + BOQUET,mid_block,none,0,0
22440,22440,PIRL ST + BROWNLEE ST,mid_block,none,0,0
22441,22441,BROWNLEE ST + #60,mid_block,none,0,0
22442,22442,BROWNLEE ST + #44,mid_block,none,0,0
22451,2724,MT TROY + CRONEMEYER AVE FS,mid_block,none,0,0
22452,8661,BENTLEY DR + #1785,mid_block,none,0,0
22454,8636,BENTLEY DR + #1784,mid_block,none,0,0
22455,8635,BENTLEY DR + NIGH WAY,mid_block,none,0,0
2247,2247,CHARTIERS AVE OPP MCKEES ROCKS PLAZA,mid_block,farside,1,0
2249,2249,STANHOPE ST + W CARSON,mid_block,none,0,0
225,225,EAST ST + HAZLETT ST,near_side,nearside,1,1
2255,2255,W CARSON ST + GLENMAWR,mid_block,none,0,0
2258,2258,W CARSON ST + GATEWAY VIEW PLAZA,near_side,nearside,1,1
226,226,EAST ST + MILROY ST,near_side,nearside,1,1
2260,2260,W CARSON ST + DUQUESNE INCLINE,mid_block,none,0,0
22613,11699,HOMEVILLE RD OPP DUQUESNE VILLAGE ENTRANCE #2,mid_block,none,0,0
22614,11700,HOMEVILLE RD OPP DUQUESNE VILLAGE ENTRANCE #1,mid_block,none,0,0
22615,11702,HOMEVILLE RD OPP MUNICIPAL RD,mid_block,none,0,0
22616,11759,HOMEVILLE RD AT DUQUESNE VILLAGE ENTRANCE #1,mid_block,none,0,0
22617,11760,HOMEVILLE RD AT DUQUESNE VILLAGE ENTRANCE #2,mid_block,none,0,0
22618,1515,BROAD ST AT BANK ST FS,mid_block,none,0,0
22619,15840,BELTZHOOVER AVE AT SYLVANIA AVE,mid_block,none,0,0
22620,16894,SPRING GARDEN AVE OPP #2200,mid_block,none,0,0
22621,19528,PEEBLES RD AT DUNCAN AVE NS,near_side,nearside,1,1
22623,2161,28TH ST AT LIBERTY AVE,near_side,nearside,1,1
22624,2224,GRAND AVE OPP #3000 (HOLDEN CORP),mid_block,none,0,0
22625,22459,CALIFORNIA AVE AT BAINTON ST,mid_block,none,0,0
22626,22478,BEAVER AVE + N FRANKLIN ST,far_side,none,0,1
22628,22482,BAUSMAN ST AT GEORGIA AVE,mid_block,none,0,0
22629,22483,PRESIDENTIAL DR AT BABCOCK BLVD FS,mid_block,none,0,0
22630,22484,SEAVEY RD OPP ELBE DR NS,mid_block,none,0,0
22631,22485,LARIMER AVE AT AUBURN ST,far_side,none,0,1
22632,22488,WASHINGTON AVE OPP DOLLAR TREE,mid_block,none,0,0
22633,22490,MONTIER ST AT WRIGHT ST NS,mid_block,none,0,0
22634,22491,GRAND AVE AT HUBERT ST (NEVILLE PARK-AND-RIDE),mid_block,none,0,0
22635,22512,CALIFORNIA AVE AT CHIDELL ST,mid_block,none,0,0
22636,22513,CALIFORNIA AVE AT CHIDELL ST,mid_block,none,0,0
22637,22517,BOWER HILL RD AT BEDNERS FARM MARKET,mid_block,none,0,0
22639,22519,EAST HILLS DR AT CALISTOGA PL FS,mid_block,none,0,0
22640,22521,BROAD ST AT ST JAMES CHURCH,mid_block,none,0,0
22641,22522,WORTHINGTON AVE AT 8TH ST,mid_block,none,0,0
22642,22524,WEST LIBERTY AVE OPP BROOKSIDE AVE,near_side,nearside,1,1
22643,22537,VILLAGE DR AT WASHINGTON RD FS,mid_block,none,0,0
22644,22538,WASHINGTON RD AT CONSOL DR FS,far_side,farside,1,1
22646,22549,BRADDOCK AVE AT GUTHRIE ST,mid_block,none,0,0
22647,2340,GRAND AVE AT #3000 (HOLDEN CORP),mid_block,none,0,0
22648,2412,PENN AVE AT 34TH ST NS,near_side,nearside,1,1
22649,2607,BAUSMAN ST + KNOX AVE FS,mid_block,none,0,0
22651,3673,PINE HOLLOW RD AT KENMAWR PLAZA DRVWY,near_side,nearside,1,1
22652,5095,STEUBEN ST AT RICHMOND ST,mid_block,none,0,0
22655,6970,CHALFONT ST OPP HABERMAN AVE,mid_block,none,0,0
22656,7372,CHURCH ST AT BRADDOCK AVE NS,mid_block,none,0,0
22657,16625,DUQUESNE BLVD AT WHITFIELD AVE,mid_block,none,0,0
22659,18447,GREENFIELD AVE AT IRVINE ST,near_side,farside,1,1
22662,21223,MAPLE DR AT HOLLYWOOD DR,mid_block,none,0,0
22663,21255,OLYMPIA SHOPPING CENTER PARK AND RIDE AT SHELTER,mid_block,none,0,0
22668,22550,LEBANON CHURCH RD + CLOVERLEAF TOWERS,mid_block,none,0,0
22671,22553,MCINTYRE SQUARE + OLIVE GARDEN,mid_block,none,0,0
22672,22554,EAST PITTSBURGHMCKEESPORT BLVD + #920,mid_block,none,0,0
22673,22555,EAST PITTSURGH MCKEESPORT BLVD + #920,mid_block,none,0,0
22674,22556,WESTINGHOUSE AVE + HERMAN AVE,mid_block,none,0,0
22680,12225,RONALD ST AT BEECHWOOD BLVD,near_side,nearside,1,1
22682,19899,GREENFIELD RD AT OVERLOOK DR,mid_block,none,0,0
22683,22559,NEVILLE RD AT #200,near_side,nearside,1,1
22684,22560,PINE HOLLOW RD AT LAB CORP SQUARE,mid_block,none,0,0
22685,22561,PINE HOLLOW RD AT #1806,mid_block,none,0,0
22686,22562,CHARTIERS AVE AT CRAWFORD ST,mid_block,none,0,0
22687,22563,GRANDVIEW AVE AT #39,mid_block,none,0,0
22688,22564,JAMES ST AT #1445,mid_block,none,0,0
22689,22565,JAMES ST + #1446,mid_block,none,0,0
22691,22567,CAMP HOLLOW RD AT LIVINGSTON RD FS,mid_block,none,0,0
22692,22568,CAMP HOLLOW RD AT SKYPORT DR,mid_block,none,0,0
22695,22571,A DR AT B DR,mid_block,none,0,0
22696,22572,B DR AT MANAGEMENT OFFICE,mid_block,none,0,0
22697,22573,B DR AT #532 (SHED),mid_block,none,0,0
22698,22574,B DR AT D DR,mid_block,none,0,0
22699,22575,BLACKBERRY DR AT #847,mid_block,none,0,0
227,227,EAST ST + MT PLEASANT RD,near_side,nearside,1,1
22703,22579,CAMP HOLLOW RD OPP MILLPORT DR,mid_block,none,0,0
22705,22581,6TH ST AT MARGARETTA ST,mid_block,none,0,0
22706,22582,6TH ST AT BALDRIDGE ST,mid_block,none,0,0
22707,22583,6TH ST AT MAIN ST,mid_block,none,0,0
22708,22584,STATE ST OPP LOCUST AVE,mid_block,none,0,0
22709,22585,STATE ST AT LOCUST AVE FS,mid_block,none,0,0
22718,22586,CHARTIERS AVE AT ISLAND AVE FS (STEPS),mid_block,none,0,0
22719,22587,HWY RT 885 AT #1620,mid_block,none,0,0
22720,22588,CENTER AVE AT WALLISTON AVE,mid_block,none,0,0
22721,22589,CENTER AVE AT ALLEGHENY AVE,mid_block,none,0,0
22722,22590,CENTER AVE AT PENNSYLVANIA AVE,mid_block,none,0,0
22723,22591,CENTER AVE AT NORTH AVE,mid_block,none,0,0
22724,22592,CENTER AVE AT LOCUST AVE,mid_block,none,0,0
22725,22593,CENTER AVE AT MILLER AVE,mid_block,none,0,0
22726,22594,CENTER AVE OPP VISTA ST,mid_block,none,0,0
22727,22595,CHURCH AVE AT ROSTREVOR PL,mid_block,none,0,0
22728,22596,CHURCH AVE AT DALZELL AVE,mid_block,none,0,0
22729,22597,CHURCH AVE AT DALZELL AVE,mid_block,none,0,0
22730,22598,CHURCH AVE AT PERRYSVILLE AVE,mid_block,none,0,0
22731,22599,CENTER AVE AT PLUMER AVE,mid_block,none,0,0
22732,22600,CENTER AVE AT VISTA ST,mid_block,none,0,0
22733,22601,CENTER AVE AT MILLER AVE,mid_block,none,0,0
22734,22602,CENTER AVE AT LOCUST AVE,mid_block,none,0,0
22735,22603,CENTER AVE AT NORTH AVE,mid_block,none,0,0
22736,22604,BROOKLINE BLVD AT BELLAIRE PL,near_side,nearside,1,1
22737,22605,BROOKLINE BLVD AT EDGEBROOK AVE,mid_block,none,0,0
22738,22606,WASHINGTON PIKE AT #1370,mid_block,none,0,0
22747,22609,FIFTH AVE AT ROBINSON ST FS,mid_block,none,0,0
22748,22610,HOFFMAN BLVD AT KENNYWOOD MALL DR,mid_block,none,0,0
22750,22612,HWY RT 885 OPP ANDREW DR,mid_block,none,0,0
22752,22614,EVERGREEN AVE AT KLOPHER ST,mid_block,none,0,0
22753,22615,BOWMAN AVE AT CHESTUT AVE,mid_block,none,0,0
22754,22616,BOWMAN AVE OPP CHESTNUT AVE,mid_block,none,0,0
22755,22617,BOWMAN AVE AT #2314,mid_block,none,0,0
22756,22618,BRINTON RD + BRINTON MANOR DR W,mid_block,none,0,0
22759,22619,SHIRE PL + BREINING ST,mid_block,none,0,0
22760,22620,FRANKSTOWN RD + HOCHBERG RD,mid_block,none,0,0
22761,22621,FRANKSTOWN + HOCHBERG RD FS,mid_block,none,0,0
22762,22622,COMMONWEALTH AVE + HILLTOP/PARKVIEW MANOR APTS,mid_block,none,0,0
22763,22623,COMMONWEALTH AVE + CLONMEL ST,mid_block,none,0,0
22764,22624,COMMONWEALTH AVE + OVERLAND AVE,mid_block,none,0,0
22765,22626,COMMONWEALTH AVE AT OVERLAND AVE,mid_block,none,0,0
22766,22627,COMMONWEALTH AVE + CLONMEL ST,mid_block,none,0,0
22767,22628,CENTURY DR + GABRIEL BROTHERS,mid_block,none,0,0
22768,22629,COMMONWEALTH AVE + MILLER AVE,mid_block,none,0,0
22769,22630,ALCOMA BLVD + #225,mid_block,none,0,0
22770,22631,HWY RT 885 + ANDREW DR,mid_block,none,0,0
22771,22632,DESIDERIO BLVD + BAKER AVE,mid_block,none,0,0
22772,22633,AURILES ST + KENNEDY AVE,mid_block,none,0,0
22773,22634,KENNEDY AVE + AURILES ST,mid_block,none,0,0
22774,22635,NORMAN ST + GRANT AVE,mid_block,none,0,0
22775,22636,CONLIN ST + WORTON BLVD,mid_block,none,0,0
22776,22637,BEATTY RD + #560,mid_block,none,0,0
22777,22638,VERONA RD + PELONE DR (VERONA ESTATES),mid_block,none,0,0
22778,22639,VERONA RD + PELONE DR (VERONA ESTATES),mid_block,none,0,0
22779,22640,KANE BLVD + BOWER HILL RD,near_side,nearside,1,1
22783,22641,MOREWOOD AVE AT FORBES AVE FS,mid_block,none,0,0
22784,22643,HERMAN AVE + COMMERCE ST,mid_block,none,0,0
22785,22644,MT TROY RD + VILLA DR,mid_block,none,0,0
22786,22653,HAYMAKER VILLAGE (SHOP N SAVE),mid_block,none,0,0
22788,22645,UNIVERSITY BLVD AT PATTON DR,near_side,nearside,1,1
22789,22646,UNIVERSITY BLVD + TIGER TRAIL,near_side,nearside,1,1
22790,22647,UNIVERSITY BLVD + CARNOT RD,near_side,nearside,1,1
22791,22648,UNIVERSITY BLVD + ROBERT MORRIS,near_side,nearside,1,1
22792,22649,UNIVERSITY BLVD AT MOON PLAZA,near_side,nearside,1,1
22793,22650,UNIVERSITY BLVD + CARNOT RD,near_side,nearside,1,1
22794,22651,UNIVERSITY BLVD + TIGER TRAIL,near_side,nearside,1,1
22795,22652,UNIVERSITY BLVD + PATTON DR,near_side,nearside,1,1
22797,20807,WASHINGTON RD AT BOWER HILL RD FS,far_side,farside,1,1
22798,22654,HAZELWOOD AVE AT LYTLE ST,mid_block,none,0,0
22799,22655,BLAIR ST AT STREET F,mid_block,none,0,0
228,228,EAST ST + VENTURE ST,near_side,nearside,1,1
22800,22656,BLAIR ST AT BEEHIVE ST,mid_block,none,0,0
22801,22657,BLAIR ST OPP STREET A,mid_block,none,0,0
22802,22658,BLAIR ST AT SECOND AVE FS,mid_block,none,0,0
22803,22659,BLAIR ST OPP BEEHIVE ST,mid_block,none,0,0
22804,22660,BLAIR ST AT STREET F,mid_block,none,0,0
22805,22661,HAZELWOOD AVE AT LYTLE ST,mid_block,none,0,0
22806,22662,LAWRENCEVILLE SHOPPING CENTER (BOARDING STOP-SHELTER),mid_block,none,0,0
22807,22663,PROSPECT RD AT HOLLYROOD RD FS,mid_block,none,0,0
22809,22665,BEDFORD AVE AT LOGAN ST,ambiguous,nearside,1,0
22810,22666,WYLIE AVE AT FULLERTON ST,mid_block,none,0,0
22811,22667,WYLIE AVE AT CRAWFORD ST,mid_block,none,0,0
22812,22668,CENTRE AVE AT CRAWFORD ST FS,far_side,farside,1,1
22813,22669,WYLIE AVE AT FULLERTON ST,mid_block,none,0,0
22814,22670,CRAWFORD ST AT WYLIE AVE,mid_block,none,0,0
22815,22671,PERRY HWY AT OLD PERRYSVILLE RD FS,near_side,farside,1,1
22816,22672,LINCOLN AVE AT FRANKSTOWN AVE FS,mid_block,none,0,0
22819,22674,THE BLOCK NORTHWAY DR AT DAVE AND BUSTERS,mid_block,none,0,0
22820,22675,UPLAND ST AT #7506,mid_block,none,0,0
22821,22676,CHARTIERS AVE AT SUTER ST,mid_block,none,0,0
22822,22677,BOGGS AVE AT #304,mid_block,none,0,0
22823,22678,CHATEAU ST AT HOFFMAN ST FS,mid_block,none,0,0
22824,22679,MIFFLIN RD AT MOONEY RD FS,mid_block,none,0,0
22825,22680,MARSHALL AVE AT SORREL ST,mid_block,none,0,0
22826,22681,FRANKSTOWN RD AT #12245,mid_block,none,0,0
22830,22684,PERRY HWY OPP CUMBERLAND RD,near_side,nearside,1,1
22831,22685,PERRY HWY AT CCAC NORTH,near_side,nearside,1,1
22832,22686,PERRY HWY AT PERRYMONT RD,ambiguous,nearside,1,0
22833,22687,PERRY HWY AT WASHINGTON BLVD,near_side,nearside,1,1
22834,22688,PERRY HWY AT TRION RD,near_side,nearside,1,1
22835,22689,BABCOCK BLVD AT BROWNS LANE,near_side,nearside,1,1
22836,22690,BABCOCK BLVD AT RODERICK DR,near_side,nearside,1,1
22837,22691,PERRY HWY AT LOMBARDY DR,near_side,nearside,1,1
22838,22692,PERRY HWY OPP TRION RD (PINES PLAZA),near_side,nearside,1,1
22839,22693,PERRY HWY OPP WASHINGTON BLVD,near_side,nearside,1,1
22840,22694,PERRY HWY AT PERRYMONT RD,near_side,nearside,1,1
22841,22695,PERRY HWY OPP 19 NORTH DR (CCAC NORTH),far_side,farside,1,1
22842,22696,PERRY HWY AT CUMBERLAND RD,near_side,nearside,1,1
22843,22697,GREENTREE RD AT MCKNINNEY LN,near_side,nearside,1,1
22844,22698,GREENTREE RD AT RIDGEMONT DR,mid_block,none,0,0
22845,22699,GREENTREE RD AT JUNIUS ST,mid_block,none,0,0
22846,22700,GREENTREE RD AT WABASH ST,far_side,farside,1,1
22847,22701,WABASH ST AT NEPTUNE ST,far_side,nearside,1,1
22848,22702,SANCTUS ST AT MAIN ST,near_side,nearside,1,1
22849,22703,WABASH ST AT NEPTUNE ST,near_side,nearside,1,1
22850,22704,WABASH ST AT MCCARTNEY ST,near_side,nearside,1,1
22851,22705,GREENTREE RD AT JUNIUS ST,mid_block,none,0,0
22852,22706,GREENTREE RD AT RIDGEMONT DR,mid_block,none,0,0
22853,22707,GREENTREE RD OPP MCKINNEY LN,near_side,nearside,1,1
22854,22708,CHERRINGTON PKWY AT CORAOPOLIS HEIGHTS RD,mid_block,farside,1,0
22855,22709,CHERRINGTON PKWY OPP #1000 (EATON),mid_block,none,0,0
22856,22710,CHERRINGTON PKWY OPP #1200 (SERVICELINK),mid_block,none,0,0
22857,22711,EWING RD OPP COVENTRY HEALTH CARE,mid_block,none,0,0
22858,22712,EWING RD AT COVENTRY HEALTH CARE,mid_block,none,0,0
22859,22713,CHERRINGTON PKWY AT #1200 (SERVICELINK),mid_block,none,0,0
22860,22714,CHERRINGTON PKWY AT #1000 (EATON),mid_block,none,0,0
22861,22715,CHERRINGTON PKWY AT CORAOPOLIS HEIGHTS RD,mid_block,none,0,0
22865,22719,RIVER AVE AT LANE STEEL,mid_block,none,0,0
22866,22720,HELEN ST AT AGNES ST,mid_block,none,0,0
22868,22726,PENN AVE OPP SHADY AVE,near_side,nearside,1,1
22869,22727,PENN AVE AT EUCLID AVE,near_side,nearside,1,1
2287,2287,CORAOPOLIS RD + #333,mid_block,none,0,0
22870,22728,SMITHFIELD ST AT FIFTH AVE,near_side,nearside,1,1
22873,22733,FORBES HOSPITAL,mid_block,none,0,0
22874,22729,MONROEVILLE BLVD OPP TARGET DRIVE,near_side,nearside,1,1
22875,22730,MONROEVILLE BLVD AT OXFORD DR,near_side,nearside,1,1
22876,22731,MONROEVILLE BLVD AT OXFORD DR FS,mid_block,none,0,0
22877,22732,NORTHERN PIKE AT MOSSIDE BLVD,near_side,nearside,1,1
22878,22734,NORTHERN PIKE AT MOSSIDE BLVD FS,mid_block,none,0,0
22879,22735,MONROEVILLE BLVD OPP IVANHOE DR,near_side,nearside,1,1
22880,22736,MONROEVILLE BLVD AT IVANHOE DR,mid_block,nearside,1,0
22881,22737,MONROEVILLE BLVD AT TARGET DR FS,mid_block,none,0,0
22882,22740,MONROEVILLE BLVD AT NORTHERN PIKE,far_side,farside,1,1
22883,22741,MONROEVILLE BLVD AT MUNICIPAL BLDG,near_side,nearside,1,1
22892,22746,MCKEES ROCKS RD AT CONNIE PARK DR,mid_block,nearside,1,0
22893,22747,BIGGS AVE AT GLENROSE ST,mid_block,none,0,0
22894,22749,FT DUQUESNE BLVD AT 6TH ST,near_side,nearside,1,1
22895,22751,THE BLOCK AT NORTHWAY AT NORTHWAY APARTMENTS,mid_block,none,0,0
22896,22752,THE BLOCK AT NORTHWAY OPP NORTHWAY APARTMENTS,mid_block,none,0,0
22897,22753,HWY RT 885 AT LEBANON CHURCH RD (SHEETZ),mid_block,none,0,0
22898,22754,HAZELWOOD AVE AT OSPREY WAY,far_side,nearside,1,1
22899,18183,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,mid_block,none,0,0
229,229,EVERGREEN RD + BAYTREE ST,near_side,nearside,1,1
22901,22750,MONROEVILLE MALL PARK AND RIDE WEST,mid_block,none,0,0
22903,22757,BRIGHTION RD AT BASCOM,mid_block,none,0,0
22919,22748,MOUNTAINVIEW DR AT HERITAGE CREDIT UNION DR,mid_block,none,0,0
2292,2292,COAROPOLIS RD + HERBST RD,mid_block,none,0,0
22920,22759,BOWER HILL RD AT McLAUGHLIN RUN RD,mid_block,none,0,0
22975,22762,STANTON AVE AT NEGLEY AVE FS,far_side,farside,1,1
22976,22763,PENN AVE AT S ST. CLAIR ST,mid_block,none,0,0
22977,22764,BRADDOCK AVE + HERITAGE HIGHLANDS,mid_block,nearside,1,0
22978,22765,BRADDOCK AVE + HERITAGE HIGHLANDS,mid_block,none,0,0
22982,22771,PITCAIRN-TRAFFORD RD + FORBES ROAD,near_side,nearside,1,1
22983,22772,WARRINGTON AVE + BOGGSTON AVE,mid_block,none,0,0
22987,22773,PENFORT ST + #346,mid_block,none,0,0
22988,22774,CHARTIERS AVE + ST JOHN ST,near_side,nearside,1,1
22989,22775,VA CLINIC FRONT DOOR,mid_block,none,0,0
2299,2299,VILLAGE DR + LEWIS,mid_block,none,0,0
22990,22776,BROADWAY AVE + 11TH ST,mid_block,none,0,0
22998,22777,BROADWAY BLVD + PITCAIRN PARK BLDG,mid_block,nearside,1,0
22999,22778,BLVD OF THE ALLIES + BATES,far_side,farside,1,1
23000,22779,BLVD OF THE ALLIES + BATES,near_side,nearside,1,1
23012,71050,EVERGREEN AVE AT SHERIDAN ST,mid_block,none,0,0
23013,71051,EVERGREEN AVE OPP KLOPFER ST,mid_block,none,0,0
23014,71052,EVERGREEN AVE OPP WEHPLE ST,mid_block,none,0,0
23027,22796,BLAIR ST + #4165,mid_block,none,0,0
23028,22797,BLAIR ST + #4165,mid_block,none,0,0
23033,22807,FREELAND ST + MCCLEARY ST,mid_block,none,0,0
23034,22808,HIGHLAND AVE + BROAD ST,mid_block,none,0,0
23045,22814,RIDGE AVE + W OHIO ST,mid_block,none,0,0
23046,22815,RIDGE AVE + W OHIO ST,mid_block,none,0,0
23055,22824,ROSS PARK MALL,mid_block,none,0,0
23056,22825,WALLACE AVE + HAY ST,mid_block,none,0,0
23065,22826,BREINING ST + BROOKLINE BLVD,mid_block,none,0,0
23067,22838,RICHLAND AVE AT 5TH STREET,mid_block,none,0,0
23068,22839,RICHLAND AVE + 5TH STREET,mid_block,none,0,0
23069,22840,CRAWFORD ST + BELFORD AVE,near_side,nearside,1,1
23070,22841,CCAC WEST,mid_block,none,0,0
23071,22842,CCAC WEST,mid_block,none,0,0
23084,22870,UNIVERSITY BLVD + STOOPS FERRY RD,far_side,farside,1,1
23085,22871,UNIVERSITY BLVD + STOOPS FERRY RD,far_side,nearside,1,1
23086,22872,MOSSIDE BLVD + MACBETH DR,far_side,nearside,1,1
23087,22873,MOSSIDE BLVD + MACBETH DR,near_side,nearside,1,1
2309,2309,W CARSON ST + DUQUESNE INCLINE,mid_block,none,0,0
23092,22875,LIBERTY AVE + 7TH ST,far_side,farside,1,1
23095,22878,FORBES AVE + SMITHFIELD ST,ambiguous,nearside,1,0
23097,22880,LIBERTY AVE + FIFTH AVE,near_side,nearside,1,1
23098,22881,WASHINGTON PL + FIFTH AVE,near_side,nearside,1,1
23099,22882,DIAMOND ST + BOYD ST,mid_block,none,0,0
2310,2310,W CARSON ST + GATEWAY VIEW PLAZA,near_side,nearside,1,1
23100,22883,FORBES AVE + GRANT ST,near_side,nearside,1,1
23101,22884,ROSS STREET PRTX STATION,near_side,nearside,1,1
23102,22886,MARKET SQUARE PRTX STATION,far_side,nearside,1,1
23103,22887,WOOD STREET PRTX STATION,near_side,nearside,1,1
23104,22888,STEEL PLAZA PRTX STATION,far_side,nearside,1,1
23106,22890,WALNUT ST + OLYMPIA SHOPPING CENTER,far_side,farside,1,1
23107,22891,WALNUT ST + OLYMPIA SHOPPING CENTER,far_side,nearside,1,1
23108,22908,BRYANT ST + ST CLAIR ST,mid_block,none,0,0
23109,22909,NEGLEY AVE + ELGIN ST,mid_block,none,0,0
23110,22910,NEGLEY AVE + ELGIN ST,mid_block,none,0,0
23111,22915,WILLIAM PENN PRTX STATION,far_side,nearside,1,1
23112,5124,EAST BUSWAY + PENN STATION B,mid_block,busway,0,0
23116,22916,PITTSBURGH INTERNATIONAL AIRPORT,mid_block,none,0,0
23117,22917,FISHER ST + MOUNTAIN AVE,mid_block,none,0,0
23118,22918,CENTRE AVE + LOGAN ST,near_side,nearside,1,1
2312,2312,W CARSON ST + WEST END BRIDGE STEPS (UNDERPASS),far_side,farside,1,1
23121,22921,FREEPORT RD + DELAFIELD AVE,far_side,farside,1,1
2315,2315,STANHOPE ST + W CARSON FS,mid_block,none,0,0
2316,2316,STANHOPE ST + CHARTIERS,mid_block,none,0,0
2319,2319,ISLAND AVE + BOQUET,mid_block,none,0,0
232,232,MCKNIGHT RD + EVERGREEN RD,mid_block,farside,1,0
2320,2320,ISLAND AVE + JOHN FS,mid_block,none,0,0
2321,2321,ISLAND AVE + BRADLEY,mid_block,none,0,0
2322,2322,ISLAND AVE + CUTLER,near_side,nearside,1,1
2324,2324,ISLAND AVE + MCKEES ROCKS BRIDGE,near_side,nearside,1,1
2326,2326,ISLAND AVE + MCCOY,near_side,nearside,1,1
2327,2327,ISLAND AVE + TUNNEL WAY,near_side,nearside,1,1
2328,2328,ISLAND AVE + #1179,mid_block,none,0,0
2330,2330,ISLAND AVE + #1308,mid_block,none,0,0
2331,2331,ISLAND AVE + FRANKLIN INTERIORS,mid_block,none,0,0
2333,2333,ISLAND AVE + FLEMING,mid_block,none,0,0
2334,2334,ISLAND AVE + #1470,mid_block,none,0,0
2335,2335,ISLAND AVE + GLENN,mid_block,none,0,0
2337,2337,NEVILLE RD + GULF OIL ENT,near_side,nearside,1,1
234,234,MCKNIGHT RD + MCKNIGHT-IVORY BLDG,mid_block,none,0,0
2341,2341,GRAND AVE + NEVILLE RECYCLING,mid_block,none,0,0
2342,2342,GRAND AVE + TRIAD METALS,mid_block,none,0,0
2343,2343,GRAND AVE + ARMY CORP ENGINEERING,mid_block,none,0,0
2344,2344,GRAND AVE + PITTSBURGH RECYCLING CENTER,mid_block,none,0,0
2345,2345,GRAND AVE + CALGON CARBON,mid_block,none,0,0
2347,2347,GRAND AVE + 2ND,mid_block,none,0,0
2348,2348,GRAND AVE + 4TH,mid_block,none,0,0
2349,2349,GRAND AVE + PERSHING FS,mid_block,none,0,0
2352,2352,GRAND AVE + IDAHO,mid_block,none,0,0
2353,2353,GRAND AVE + ORCHARD,mid_block,none,0,0
